"","x"
"179","HIPK2"
"180","RFXANK"
"181","LPAR2"
"182","TAF11"
"183","SLC9A3R2"
"184","IPO5"
"185","PKN2"
"186","WDR18"
"187","DGKA"
"188","ANKRD44"
"189","KARS1"
"190","ADAT1"
"191","PACC1"
"192","GSTO2"
"193","FAM107B"
"194","MTHFD2"
"195","SLC9A7"
"196","PDE4A"
"197","GOLGA5"
"198","TRMT11"
"199","MSANTD3"
"200","MYO9A"
"201","PFKP"
"202","PKM"
"203","RRP15"
"204","IARS2"
"205","SYT1"
"206","NAV3"
"207","CBFB"
"208","HYAL2"
"209","HDAC4"
"210","IFI35"
"211","ACSL4"
"212","GPKOW"
"213","TTC7A"
"214","RASGRP2"
"215","ERLEC1"
"216","PPP2R5B"
"217","NUCKS1"
"218","TGFBR3"
"219","GNB5"
"220","HDHD5"
"221","UFD1"
"222","PFN2"
"223","SLC44A1"
"224","CLTCL1"
"225","FSTL3"
"226","WIPI1"
"227","NDST1"
"228","ASNS"
"229","CDC42"
"230","NCK2"
"231","WDR1"
"232","ARHGAP10"
"233","BUD23"
"234","SEL1L"
"235","ATP6AP1"
"236","TCF3"
"237","HLTF"
"238","CYBRD1"
"239","PDCD2"
"240","ACTN1"
"241","EPN2"
"242","PTPN18"
"243","SPEG"
"244","RHOBTB1"
"245","TRHDE"
"246","P4HA2"
"247","EVC"
"248","TMEM38A"
"249","PVR"
"250","XRCC1"
"251","PANX2"
"252","SELENOO"
"253","CLCN4"
"254","NLE1"
"255","SDHA"
"256","GSDMB"
"257","IGF2BP2"
"258","ST6GAL1"
"259","PICALM"
"260","NOTCH3"
"261","CLNS1A"
"262","EED"
"263","BCS1L"
"264","NUAK1"
"265","SLC24A1"
"266","LMAN1"
"267","ENO1"
"268","TUBE1"
"269","ARHGEF10L"
"270","TIPIN"
"271","SEMA3A"
"272","TTC38"
"273","ACAT1"
"274","RASAL2"
"275","MARK3"
"276","FOSL2"
"277","PLD1"
"278","DLG1"
"279","BCAP29"
"280","SEC31B"
"281","BAZ2A"
"282","MLH1"
"283","ACACB"
"284","TRAF4"
"285","GPATCH1"
"286","ICAM3"
"287","MCAM"
"288","GPC4"
"289","MBNL3"
"290","ARHGEF1"
"291","IL4R"
"292","LRCH4"
"293","FAM76B"
"294","POLD3"
"295","CAPZB"
"296","GPR137B"
"297","SLC25A43"
"298","UBE2A"
"299","FGFR1"
"300","MCCC1"
"301","ACER3"
"302","N4BP2"
"303","TULP3"
"304","PPP2R5C"
"305","GNB1"
"306","EDN1"
"307","SDF4"
"308","OSBPL6"
"309","CDC14A"
"310","PGM1"
"311","DNM2"
"312","RABL2B"
"313","KEAP1"
"314","RFX3"
"315","PSEN1"
"316","CPOX"
"317","MOK"
"318","HSP90AA1"
"319","RBL1"
"320","DLGAP4"
"321","RSBN1"
"322","CXCL2"
"323","STK17B"
"324","ZNF506"
"325","HSPB11"
"326","PHLPP1"
"327","ATP8B1"
"328","BZW1"
"329","C5orf22"
"330","FAM135A"
"331","DLG3"
"332","TRAF5"
"333","ITGB5"
"334","KAT6A"
"335","PLOD1"
"336","ITGAE"
"337","NUFIP1"
"338","CYLD"
"339","SLC27A5"
"340","ZNF586"
"341","ZNF446"
"342","FAT1"
"343","NOA1"
"344","APLP2"
"345","NCOA1"
"346","AGBL5"
"347","CD82"
"348","PREP"
"349","HACE1"
"350","SLC25A24"
"351","MAP3K4"
"352","CPNE3"
"353","CTTN"
"354","USP40"
"355","POMGNT1"
"356","NOX4"
"357","ACOX3"
"358","TRIP6"
"359","BAX"
"360","PGS1"
"361","UIMC1"
"362","LPCAT2"
"363","SH3BP2"
"364","NOP14"
"365","L2HGDH"
"366","SF3B2"
"367","GNAS"
"368","PTHLH"
"369","RFX2"
"370","KHSRP"
"371","ASAP3"
"372","DOCK9"
"373","TGDS"
"374","ARHGAP28"
"375","FKBP1A"
"376","SLC4A11"
"377","C20orf194"
"378","EBF4"
"379","MAVS"
"380","KIZ"
"381","DYNLL1"
"382","TMEM230"
"383","FUS"
"384","HEPH"
"385","MLF2"
"386","ZBTB25"
"387","RCOR1"
"388","SLC9A1"
"389","PCBP4"
"390","NDUFB2"
"391","IRAK3"
"392","TFAP4"
"393","DNAJB11"
"394","P3H2"
"395","RAB11FIP3"
"396","GOLGA3"
"397","PLEKHG2"
"398","DLL3"
"399","PITPNM2"
"400","EXOC1"
"401","DTX2"
"402","SEL1L3"
"403","SPAG7"
"404","ZFHX4"
"405","TMEM101"
"406","CCDC80"
"407","PSME1"
"408","OSGEP"
"409","SLC22A17"
"410","G2E3"
"411","SEMA6A"
"412","PHGDH"
"413","MYL6"
"414","RFFL"
"415","TGFB2"
"416","UPRT"
"417","DHPS"
"418","TMEM38B"
"419","PSMD5"
"420","CRAT"
"421","IKZF5"
"422","SORBS1"
"423","FKBP5"
"424","EFHC1"
"425","HSP90AB1"
"426","DSP"
"427","SIRT1"
"428","JAK2"
"429","ABL1"
"430","ACOT7"
"431","CDC7"
"432","MACROH2A2"
"433","OCEL1"
"434","HSD3B7"
"435","SETD1A"
"436","ATP5F1D"
"437","POLR2E"
"438","RASSF7"
"439","RANBP1"
"440","LZTR1"
"441","BCL2L13"
"442","DDT"
"443","CABIN1"
"444","GGT5"
"445","SLC35E4"
"446","CARD10"
"447","SLC25A1"
"448","HIRA"
"449","LGALS1"
"450","HPS4"
"451","PIK3IP1"
"452","SRRD"
"453","TRIOBP"
"454","GCAT"
"455","DDX17"
"456","HSCB"
"457","TOMM22"
"458","FBXO7"
"459","GTPBP1"
"460","POLDIP3"
"461","SBF1"
"462","DNAL4"
"463","RHBDD3"
"464","ARSA"
"465","TSPO"
"466","CBX7"
"467","ZMAT5"
"468","MIEF1"
"469","MYH9"
"470","SAMM50"
"471","FOXRED2"
"472","IFT27"
"473","L3MBTL2"
"474","PHF5A"
"475","DESI1"
"476","HDAC10"
"477","KHNYN"
"478","SDR39U1"
"479","SOS2"
"480","CDKL1"
"481","PYGL"
"482","DDHD1"
"483","PIGH"
"484","TMED8"
"485","RIN3"
"486","SIX4"
"487","HIF1A"
"488","TELO2"
"489","ACIN1"
"490","CCNB1IP1"
"491","CINP"
"492","NFKBIA"
"493","GMPR2"
"494","NFATC4"
"495","PLTP"
"496","GSS"
"497","PROCR"
"498","NINL"
"499","PABPC1L"
"500","STK4"
"501","RAE1"
"502","MTG2"
"503","ARFGAP1"
"504","EEF1A2"
"505","CDC25B"
"506","NDUFAF5"
"507","TRIB3"
"508","PLCB4"
"509","MYL9"
"510","POFUT1"
"511","SAMHD1"
"512","MANBAL"
"513","IDH3B"
"514","PXMP4"
"515","DHX35"
"516","APMAP"
"517","ZNF516"
"518","ADNP2"
"519","RBFA"
"520","VAPA"
"521","METTL4"
"522","MYL12A"
"523","CEP76"
"524","POLI"
"525","RBBP8"
"526","STS"
"527","TBL1X"
"528","PGRMC1"
"529","POLA1"
"530","PRPS2"
"531","SRPX"
"532","STAG2"
"533","ATP11C"
"534","CCDC22"
"535","PLS3"
"536","NAA10"
"537","ELF4"
"538","SLC35A2"
"539","EMD"
"540","TAZ"
"541","SMS"
"542","KLHL4"
"543","PBDC1"
"544","NALCN"
"545","CAB39L"
"546","KLF5"
"547","PARP4"
"548","SUPT20H"
"549","MRPS31"
"550","SLC25A15"
"551","DHRS12"
"552","TRADD"
"553","HSF4"
"554","NUTF2"
"555","CENPT"
"556","POLR2C"
"557","ZNF821"
"558","USB1"
"559","PSMD7"
"560","PLA2G15"
"561","CMC2"
"562","AXIN1"
"563","HCFC1R1"
"564","MLYCD"
"565","MPG"
"566","TAF1C"
"567","CRISPLD2"
"568","FOXF1"
"569","MTHFSD"
"570","ANTKMT"
"571","SLC7A5"
"572","METRN"
"573","FBXO31"
"574","STUB1"
"575","NUBP1"
"576","CAPN15"
"577","UBFD1"
"578","SALL1"
"579","XYLT1"
"580","PYCARD"
"581","CDIPT"
"582","LACTB"
"583","TRIP4"
"584","VPS18"
"585","MYEF2"
"586","CSPP1"
"587","TRIM35"
"588","ZFAND1"
"589","RIPK2"
"590","LAPTM4B"
"591","PLAT"
"592","EMC2"
"593","CCN4"
"594","NDRG1"
"595","TRPS1"
"596","UBR5"
"597","GSDMD"
"598","TSTA3"
"599","ERI1"
"600","UBXN8"
"601","ERICH1"
"602","TUSC3"
"603","ARHGEF10"
"604","ECH1"
"605","HNRNPL"
"606","NFKBIB"
"607","PPP1R37"
"608","PIH1D1"
"609","PLEKHJ1"
"610","SF3A2"
"611","TBC1D17"
"612","MED25"
"613","VRK3"
"614","FAM32A"
"615","OLFM2"
"616","AKAP8"
"617","ANKRD27"
"618","FBL"
"619","GPI"
"620","EBI3"
"621","APLP1"
"622","CACTIN"
"623","BBC3"
"624","DMAC2"
"625","PLIN3"
"626","NOP53"
"627","ETFB"
"628","NAPA"
"629","MEIS3"
"630","CARD8"
"631","PLA2G4C"
"632","TMEM205"
"633","PLPPR2"
"634","PLEKHA4"
"635","PPP2R1A"
"636","WDR83OS"
"637","DNASE2"
"638","ARRDC2"
"639","ELL"
"640","TMEM59L"
"641","CDK6"
"642","TFPI2"
"643","BET1"
"644","NAMPT"
"645","HBP1"
"646","PTN"
"647","MPP6"
"648","ZC3HAV1"
"649","ADAP1"
"650","DNAJB6"
"651","BRAT1"
"652","TSPAN12"
"653","FKBP14"
"654","NOD1"
"655","GARS1"
"656","MINDY4"
"657","CHCHD2"
"658","HSPB1"
"659","AIMP2"
"660","MOSPD3"
"661","SERPINE1"
"662","AP1S1"
"663","GLCCI1"
"664","PHF14"
"665","RARRES2"
"666","GLI3"
"667","TMEM248"
"668","PRKAG2"
"669","POLD2"
"670","TBL2"
"671","LIMK1"
"672","SPIN1"
"673","MEGF9"
"674","TRIM14"
"675","TLE4"
"676","PTGR1"
"677","DNM1"
"678","KANK1"
"679","FUBP3"
"680","CREB3"
"681","MPDZ"
"682","DDX58"
"683","GLIS3"
"684","NPDC1"
"685","SETX"
"686","PTGDS"
"687","ABHD17B"
"688","EXOSC3"
"689","RAB11FIP2"
"690","CXCL12"
"691","MAPK8"
"692","ATE1"
"693","NSMCE4A"
"694","UNC5B"
"695","VSIR"
"696","PPP3CB"
"697","CCSER2"
"698","KAZALD1"
"699","LARP4B"
"700","GTPBP4"
"701","SH3PXD2A"
"702","CCNY"
"703","ZMIZ1"
"704","PPIF"
"705","PBLD"
"706","TSPAN14"
"707","NUFIP2"
"708","SEPTIN4"
"709","RECQL5"
"710","PIGL"
"711","GALK1"
"712","INTS2"
"713","HOXB6"
"714","ENO3"
"715","GOSR1"
"716","UTP6"
"717","CCL2"
"718","EZH1"
"719","HDAC5"
"720","ABCC3"
"721","EFTUD2"
"722","FAM20A"
"723","DHRS7B"
"724","TNFAIP1"
"725","TMEM97"
"726","USP46"
"727","PF4V1"
"728","NFKB1"
"729","MANBA"
"730","ELF2"
"731","GAB1"
"732","CPE"
"733","GRPEL1"
"734","FRG1"
"735","AADAT"
"736","TBC1D19"
"737","GLRB"
"738","BST1"
"739","RAPGEF2"
"740","KLF3"
"741","UGDH"
"742","CCDC34"
"743","ZBTB16"
"744","ELP4"
"745","MTCH2"
"746","VWA5A"
"747","DNAJC4"
"748","SIAE"
"749","ATG2A"
"750","EHD1"
"751","DCPS"
"752","FOXRED1"
"753","PPP6R3"
"754","CCND1"
"755","CCDC86"
"756","ARHGEF17"
"757","FBXO3"
"758","SLC15A3"
"759","MDK"
"760","MADD"
"761","PTPMT1"
"762","CARS1"
"763","SLC35F2"
"764","SOX6"
"765","NDUFS8"
"766","EXPH5"
"767","HPS5"
"768","PSMD9"
"769","P3H3"
"770","PRDM4"
"771","CLEC2B"
"772","CORO1C"
"773","MVK"
"774","BCL7A"
"775","WNT5B"
"776","ACAD10"
"777","ALDH2"
"778","ARHGDIB"
"779","SLC38A1"
"780","C12orf49"
"781","RFC5"
"782","STX2"
"783","GAPDH"
"784","TPI1"
"785","ENO2"
"786","LPCAT3"
"787","NT5DC3"
"788","PRKAB1"
"789","FGFR1OP2"
"790","COL12A1"
"791","ASF1A"
"792","MAN1A1"
"793","TPD52L1"
"794","UST"
"795","ULBP1"
"796","MAPK14"
"797","MRPL18"
"798","RBM24"
"799","CAP2"
"800","GPR63"
"801","E2F3"
"802","ALDH5A1"
"803","SNX3"
"804","TRIM38"
"805","ZBTB24"
"806","PERP"
"807","HECA"
"808","PHACTR2"
"809","CUTA"
"810","MDFI"
"811","TFEB"
"812","CCND3"
"813","FAM120B"
"814","CUL9"
"815","DNPH1"
"816","DUSP22"
"817","GMDS"
"818","VEGFA"
"819","PRPF4B"
"820","PCDHB2"
"821","SEMA5A"
"822","HSPA9"
"823","MRPS27"
"824","HBEGF"
"825","TMCO6"
"826","IK"
"827","CERT1"
"828","CLK4"
"829","THG1L"
"830","TARS1"
"831","LNPEP"
"832","RAD1"
"833","SLC12A7"
"834","RAD50"
"835","GNPDA1"
"836","NUP155"
"837","FGF1"
"838","LIFR"
"839","TTC33"
"840","ERGIC1"
"841","BNIP1"
"842","STC2"
"843","DBN1"
"844","TIMMDC1"
"845","AMOTL2"
"846","FAM162A"
"847","RNF7"
"848","TFDP2"
"849","PRKAR2A"
"850","ECT2"
"851","TFG"
"852","TUSC2"
"853","C3orf14"
"854","CBLB"
"855","GNB4"
"856","IQCG"
"857","NCBP2"
"858","SLC41A3"
"859","PLXNA1"
"860","ABTB1"
"861","PODXL2"
"862","SCAP"
"863","HEMK1"
"864","MAPKAPK3"
"865","ACVR2B"
"866","COMMD2"
"867","RRP9"
"868","ABHD14B"
"869","EIF1B"
"870","KLHL24"
"871","SSR3"
"872","SLC4A3"
"873","ADAM23"
"874","DGUOK"
"875","MOB1A"
"876","KANSL3"
"877","FAHD2A"
"878","ACTR3"
"879","SF3B6"
"880","TP53I3"
"881","FNDC4"
"882","ITGA4"
"883","PCSK4"
"884","GCA"
"885","TTC31"
"886","RTN4"
"887","EVA1A"
"888","MRPL19"
"889","EFEMP1"
"890","FN1"
"891","STAT1"
"892","GLS"
"893","IGFBP2"
"894","EFHD1"
"895","CHST10"
"896","IL1R1"
"897","MLPH"
"898","UXS1"
"899","STK16"
"900","PPP1R7"
"901","DCAF17"
"902","RMDN2"
"903","DLX2"
"904","TRAK2"
"905","MSH6"
"906","PLEKHA3"
"907","DHCR24"
"908","LRRC42"
"909","MRPL37"
"910","STXBP3"
"911","MECR"
"912","WDR77"
"913","ATP5PB"
"914","HDAC1"
"915","CAPZA1"
"916","SCAMP3"
"917","ARHGEF2"
"918","LAMTOR2"
"919","SRM"
"920","C1orf21"
"921","SWT1"
"922","LEPR"
"923","IVNS1ABP"
"924","SMG7"
"925","SLC35D1"
"926","GADD45A"
"927","RGS2"
"928","CTH"
"929","CD58"
"930","TMEM9"
"931","GNPAT"
"932","TSNAX"
"933","RRAGC"
"934","AKT3"
"935","ST6GALNAC5"
"936","MFAP2"
"937","KDM5B"
"938","UAP1"
"939","RGS4"
"940","GBP1"
"941","HMGCL"
"942","GALE"
"943","P3H1"
"944","SLC2A1"
"945","EBNA1BP2"
"946","BLZF1"
"947","PRRC2C"
"948","F3"
"949","DARS2"
"950","UTP25"
"951","STMN1"
"952","NSL1"
"953","RCN2"
"954","STAG1"
"955","STK11"
"956","DDX59"
"957","ATF6"
"958","B4GALT6"
"959","C1orf54"
"960","PHF3"
"961","TNFAIP3"
"962","RNF146"
"963","CCN2"
"964","MED28"
"965","MYL12B"
"966","FOXO3"
"967","RAB3GAP2"
"968","KLF12"
"969","HS1BP3"
"970","NDUFB3"
"971","UBE2B"
"972","KLF9"
"973","C1orf198"
"974","ABITRAM"
"975","TRIM32"
"976","C19orf25"
"977","IFI27L2"
"978","NEK9"
"979","NPC2"
"980","DNAL1"
"981","DLST"
"982","ALDH6A1"
"983","YPEL5"
"984","BCL11A"
"985","IFIT3"
"986","PYROXD2"
"987","TCTN3"
"988","AVPI1"
"989","ARMH3"
"990","GOT1"
"991","HOXB5"
"992","HOXB3"
"993","RCL1"
"994","NUP43"
"995","MTHFD1L"
"996","CYSTM1"
"997","CENPL"
"998","KIAA1217"
"999","CCDC77"
"1000","DNAJC15"
"1001","PROSER1"
"1002","UFM1"
"1003","KDM3B"
"1004","NR2C1"
"1005","GLT8D2"
"1006","MTERF2"
"1007","WASHC3"
"1008","APAF1"
"1009","TNFRSF10B"
"1010","PDLIM2"
"1011","AKAP1"
"1012","COIL"
"1013","TRIM25"
"1014","FAM117A"
"1015","PSPC1"
"1016","A1BG"
"1017","ZNF211"
"1018","RNF2"
"1019","SEC22A"
"1020","PILRB"
"1021","TBC1D15"
"1022","ADGRB2"
"1023","POLR3GL"
"1024","PIK3CA"
"1025","TMEM54"
"1026","LRIF1"
"1027","CLCC1"
"1028","MTIF3"
"1029","RASL11A"
"1030","MRPS2"
"1031","ANXA11"
"1032","SHLD2"
"1033","TRMT13"
"1034","SLC66A2"
"1035","HERPUD2"
"1036","INHBA"
"1037","NT5C3A"
"1038","TWIST1"
"1039","SLC25A51"
"1040","ACO1"
"1041","KIAA1549"
"1042","CALD1"
"1043","SRGN"
"1044","CHST3"
"1045","BICC1"
"1046","P4HA1"
"1047","SLC25A16"
"1048","VPS26A"
"1049","RBM19"
"1050","RNF11"
"1051","SSPN"
"1052","WDR83"
"1053","GIPC1"
"1054","NLN"
"1055","CDK2"
"1056","SMUG1"
"1057","EEF1AKMT3"
"1058","RAB9A"
"1059","METTL8"
"1060","TNFAIP6"
"1061","LPGAT1"
"1062","EXOSC9"
"1063","B9D2"
"1064","COQ8B"
"1065","RAB38"
"1066","MXD4"
"1067","CHPF"
"1068","DNPEP"
"1069","SLC12A4"
"1070","ENKD1"
"1071","WFDC3"
"1072","TTPAL"
"1073","NCOA3"
"1074","STX16"
"1075","PMEPA1"
"1076","BCAS4"
"1077","NEURL2"
"1078","MTRR"
"1079","IQSEC2"
"1080","MCEE"
"1081","TRERF1"
"1082","BTN2A2"
"1083","SIRT5"
"1084","RRP36"
"1085","NQO2"
"1086","OARD1"
"1087","H2BC11"
"1088","CDKN1A"
"1089","SSR1"
"1090","LRRFIP1"
"1091","MT2A"
"1092","ABCC4"
"1093","DMAC2L"
"1094","BMP4"
"1095","SOX9"
"1096","HS3ST3B1"
"1097","GGA3"
"1098","NUP85"
"1099","SLC25A19"
"1100","MBOAT7"
"1101","SLC2A4RG"
"1102","POLR1B"
"1103","SLC25A23"
"1104","GTF2F1"
"1105","CLPP"
"1106","ATG4C"
"1107","RTN2"
"1108","VASP"
"1109","RBCK1"
"1110","TMX4"
"1111","NRSN2"
"1112","BMP2"
"1113","DSTN"
"1114","MRPS26"
"1115","MMP24OS"
"1116","HECTD3"
"1117","TUBGCP3"
"1118","PRDX5"
"1119","IRF3"
"1120","STAT5A"
"1121","IFI6"
"1122","ATG14"
"1123","RHOJ"
"1124","ZBTB1"
"1125","SGPP1"
"1126","PLEKHG3"
"1127","NUP214"
"1128","ARMCX1"
"1129","INTS11"
"1130","HIVEP3"
"1131","RAB3IP"
"1132","FGFRL1"
"1133","PIN1"
"1134","GNG11"
"1135","POR"
"1136","STYXL1"
"1137","GNAI1"
"1138","ZFP36"
"1139","RASL11B"
"1140","ADM2"
"1141","ASPHD2"
"1142","YWHAH"
"1143","A4GALT"
"1144","TPST2"
"1145","MPST"
"1146","TST"
"1147","LIF"
"1148","KRT17"
"1149","EMC4"
"1150","LSM8"
"1151","VGF"
"1152","PODXL"
"1153","MKLN1"
"1154","FLNC"
"1155","CALU"
"1156","CCDC136"
"1157","LRRC17"
"1158","MYO1B"
"1159","MTX2"
"1160","OSGEPL1"
"1161","ORMDL1"
"1162","EIF2AK4"
"1163","ICE2"
"1164","CHAC1"
"1165","VPS13C"
"1166","LOXL1"
"1167","ANAPC13"
"1168","PALLD"
"1169","DCTD"
"1170","USP6"
"1171","CD68"
"1172","TXNDC17"
"1173","PHF20L1"
"1174","MTUS1"
"1175","BCL2L2"
"1176","AJUBA"
"1177","DTD2"
"1178","MIS18BP1"
"1179","TEP1"
"1180","RHBDF2"
"1181","TTI2"
"1182","CDKN1C"
"1183","PLPPR3"
"1184","GAMT"
"1185","PUDP"
"1186","ECSIT"
"1187","CNN1"
"1188","CDC16"
"1189","LRCH2"
"1190","FAM98C"
"1191","BST2"
"1192","SLC27A1"
"1193","AFDN"
"1194","ACTN4"
"1195","ARPC1B"
"1196","PXDN"
"1197","GDF15"
"1198","UBAC1"
"1199","HELZ2"
"1200","PAK4"
"1201","CEP85"
"1202","OSBPL2"
"1203","ADRM1"
"1204","UBE2M"
"1205","YIPF2"
"1206","SESN2"
"1207","MED18"
"1208","SHFL"
"1209","SLC6A8"
"1210","ZNF331"
"1211","UBE4B"
"1212","SLC35D2"
"1213","SYNE1"
"1214","EDA2R"
"1215","ZNF141"
"1216","SH3BGRL"
"1217","PRR7"
"1218","NFATC1"
"1219","CAP1"
"1220","ABCB7"
"1221","HAUS8"
"1222","SH3BP5"
"1223","HACL1"
"1224","RFTN1"
"1225","PDLIM4"
"1226","NDFIP1"
"1227","PPFIA1"
"1228","TRAF7"
"1229","MAP1B"
"1230","ZCCHC9"
"1231","RARA"
"1232","CHD1L"
"1233","PEX11B"
"1234","PIAS3"
"1235","PDHA1"
"1236","MCCC2"
"1237","RHPN2"
"1238","C19orf12"
"1239","FAAP24"
"1240","ACTR10"
"1241","GCH1"
"1242","LGALS3"
"1243","PODNL1"
"1244","MATN3"
"1245","CCT6B"
"1246","PPARG"
"1247","HSD17B7"
"1248","ENOSF1"
"1249","PTPRE"
"1250","CLUH"
"1251","POPDC3"
"1252","WBP2"
"1253","TRIM47"
"1254","REEP2"
"1255","PCBD2"
"1256","MTSS2"
"1257","POLR3F"
"1258","DAP3"
"1259","NES"
"1260","SYT11"
"1261","TOE1"
"1262","ZSWIM3"
"1263","RBM38"
"1264","ZBED3"
"1265","CPLANE2"
"1266","DCTN4"
"1267","POMP"
"1268","WASF3"
"1269","MPRIP"
"1270","SLC41A1"
"1271","POSTN"
"1272","RFC3"
"1273","MORC4"
"1274","TCEAL4"
"1275","BEX1"
"1276","EPHB2"
"1277","PLAAT4"
"1278","GSTT2B"
"1279","SLC2A11"
"1280","C1QTNF6"
"1281","KRBA1"
"1282","BTG1"
"1283","C12orf29"
"1284","IPO8"
"1285","LARS1"
"1286","CCDC59"
"1287","MICAL2"
"1288","RRAS2"
"1289","HSD17B4"
"1290","DGLUCY"
"1291","LOXL2"
"1292","CTIF"
"1293","IRAK2"
"1294","CAMK1"
"1295","VHL"
"1296","ARL8B"
"1297","MEIS2"
"1298","GSTM3"
"1299","LAMTOR5"
"1300","TMEM106C"
"1301","IL6ST"
"1302","TIMM17A"
"1303","NARS1"
"1304","ANKRD16"
"1305","ECHDC3"
"1306","CCNH"
"1307","TMEM241"
"1308","KCTD1"
"1309","EMP1"
"1310","SOX5"
"1311","KLRD1"
"1312","RAB33A"
"1313","SPOCD1"
"1314","GNL2"
"1315","AGO4"
"1316","BTF3L4"
"1317","FHOD3"
"1318","TPGS2"
"1319","PDGFRA"
"1320","GGACT"
"1321","COL4A2"
"1322","UBAC2"
"1323","NREP"
"1324","ANXA1"
"1325","CTSL"
"1326","CEMIP2"
"1327","PSAT1"
"1328","ADAM19"
"1329","FBXO21"
"1330","TBX3"
"1331","RNFT2"
"1332","P2RX4"
"1333","TRAFD1"
"1334","SRPK2"
"1335","TES"
"1336","ANKRD6"
"1337","CEP162"
"1338","SNX14"
"1339","NT5E"
"1340","LCA5"
"1341","MAP3K7"
"1342","NAT10"
"1343","ATP5MC2"
"1344","AVIL"
"1345","RDH5"
"1346","PAN2"
"1347","ZC3H10"
"1348","LTV1"
"1349","AHI1"
"1350","SMPD2"
"1351","RAB11FIP5"
"1352","SMYD5"
"1353","DYSF"
"1354","KCNMB4"
"1355","KIAA0513"
"1356","FBXL8"
"1357","PCNX2"
"1358","COG2"
"1359","ABCB10"
"1360","GLUL"
"1361","STX6"
"1362","RNASEL"
"1363","NIBAN1"
"1364","RC3H1"
"1365","USP37"
"1366","TMBIM1"
"1367","CAB39"
"1368","REV1"
"1369","TSGA10"
"1370","MFSD9"
"1371","MRPS9"
"1372","ISCU"
"1373","ALDH1L2"
"1374","CKAP4"
"1375","SLC41A2"
"1376","FLNB"
"1377","NEK3"
"1378","THSD1"
"1379","LRCH1"
