"","x"
"919","FAM120B"
"920","CUL9"
"921","DNPH1"
"922","DUSP22"
"923","GMDS"
"924","LAMA4"
"925","PCDHB2"
"926","CEP72"
"927","SEMA5A"
"928","BRD8"
"929","MRPS27"
"930","HBEGF"
"931","APBB3"
"932","TMCO6"
"933","IK"
"934","CERT1"
"935","FAF2"
"936","CLK4"
"937","THG1L"
"938","LNPEP"
"939","PDE4D"
"940","RAD1"
"941","RAD50"
"942","GNPDA1"
"943","NR3C1"
"944","PPWD1"
"945","LIFR"
"946","RARS1"
"947","ERGIC1"
"948","BNIP1"
"949","STC2"
"950","DBN1"
"951","ACTR8"
"952","TIMMDC1"
"953","NPHP3"
"954","FAM162A"
"955","OGG1"
"956","RNF7"
"957","TFDP2"
"958","PRKAR2A"
"959","USP4"
"960","TFG"
"961","TUSC2"
"962","C3orf14"
"963","GNB4"
"964","IQCG"
"965","NCBP2"
"966","SLC41A3"
"967","PLXNA1"
"968","PODXL2"
"969","KLHL18"
"970","SCAP"
"971","HEMK1"
"972","MAPKAPK3"
"973","COMMD2"
"974","ABHD14B"
"975","EIF1B"
"976","NEK4"
"977","ADAM23"
"978","DGUOK"
"979","MOB1A"
"980","KANSL3"
"981","LMAN2L"
"982","RTKN"
"983","PIKFYVE"
"984","FAHD2A"
"985","ACTR3"
"986","EPB41L5"
"987","SF3B6"
"988","TP53I3"
"989","NRBP1"
"990","FNDC4"
"991","SNX17"
"992","PCSK4"
"993","GCA"
"994","HTRA2"
"995","EVA1A"
"996","WDR75"
"997","FANCL"
"998","FN1"
"999","STAT1"
"1000","IGFBP2"
"1001","ELMOD3"
"1002","CCT4"
"1003","CHST10"
"1004","IL1R1"
"1005","MLPH"
"1006","STK16"
"1007","PPP1R7"
"1008","STK25"
"1009","BIRC6"
"1010","DCAF17"
"1011","SLC25A12"
"1012","RMDN2"
"1013","DARS1"
"1014","COX7A2L"
"1015","ORC4"
"1016","THADA"
"1017","TRAK2"
"1018","MSH6"
"1019","PLEKHA3"
"1020","SPR"
"1021","PARD3B"
"1022","DHCR24"
"1023","MARK1"
"1024","MORN1"
"1025","CEP104"
"1026","LRRC42"
"1027","MRPL37"
"1028","STXBP3"
"1029","ERRFI1"
"1030","WDR77"
"1031","HDAC1"
"1032","S100PBP"
"1033","SCAMP3"
"1034","SFPQ"
"1035","ARHGEF2"
"1036","LAMTOR2"
"1037","SWT1"
"1038","MFN2"
"1039","MIIP"
"1040","SMG7"
"1041","SLC35D1"
"1042","GADD45A"
"1043","RGS2"
"1044","CTH"
"1045","CD58"
"1046","TTF2"
"1047","TMEM9"
"1048","MRPS15"
"1049","GNPAT"
"1050","TSNAX"
"1051","AKT3"
"1052","ST6GALNAC5"
"1053","MFAP2"
"1054","KDM5B"
"1055","RGS4"
"1056","GBP1"
"1057","RAB29"
"1058","GALE"
"1059","APH1A"
"1060","P3H1"
"1061","SLC2A1"
"1062","BLZF1"
"1063","PRRC2C"
"1064","F3"
"1065","UTP25"
"1066","MAN1C1"
"1067","NSL1"
"1068","RCN2"
"1069","STAG1"
"1070","STK11"
"1071","DDX59"
"1072","ATF6"
"1073","MREG"
"1074","B4GALT6"
"1075","C1orf54"
"1076","ANKRD13C"
"1077","FBXO30"
"1078","AKAP7"
"1079","RNF146"
"1080","CCN2"
"1081","MED28"
"1082","MYL12B"
"1083","FOXO3"
"1084","ARMC2"
"1085","RAB3GAP2"
"1086","KLF12"
"1087","HS1BP3"
"1088","WDR35"
"1089","C1orf198"
"1090","CTNNAL1"
"1091","ABITRAM"
"1092","GLE1"
"1093","TRIM32"
"1094","HSDL2"
"1095","INVS"
"1096","C19orf25"
"1097","IFI27L2"
"1098","NEK9"
"1099","NPC2"
"1100","DNAL1"
"1101","IRF2BPL"
"1102","MLH3"
"1103","ALDH6A1"
"1104","TMEM214"
"1105","ATL2"
"1106","YPEL5"
"1107","BCL11A"
"1108","OGFRL1"
"1109","CUTC"
"1110","PYROXD2"
"1111","TCTN3"
"1112","AVPI1"
"1113","GOT1"
"1114","NUP43"
"1115","MTHFD1L"
"1116","CYSTM1"
"1117","SLC10A7"
"1118","NUDCD1"
"1119","MASTL"
"1120","KIAA1217"
"1121","CCDC77"
"1122","MTRF1"
"1123","DNAJC15"
"1124","PROSER1"
"1125","UFM1"
"1126","FAM53C"
"1127","KDM3B"
"1128","NR2C1"
"1129","GLT8D2"
"1130","MTERF2"
"1131","SOCS2"
"1132","WASHC3"
"1133","TNFRSF10B"
"1134","PDLIM2"
"1135","CRISPLD1"
"1136","TRIM25"
"1137","FAM117A"
"1138","TRIM6"
"1139","PYROXD1"
"1140","PSPC1"
"1141","A1BG"
"1142","ZNF211"
"1143","LHX4"
"1144","RNF2"
"1145","SEC22A"
"1146","PEX16"
"1147","PILRB"
"1148","TBC1D15"
"1149","ADGRB2"
"1150","POLR3GL"
"1151","PIK3CA"
"1152","CSMD2"
"1153","LRIF1"
"1154","CLCC1"
"1155","ZRANB3"
"1156","MTIF3"
"1157","RASL11A"
"1158","MTERF4"
"1159","ANXA11"
"1160","LDB3"
"1161","SHLD2"
"1162","TRMT13"
"1163","CCDC18"
"1164","SLC66A2"
"1165","EEPD1"
"1166","HERPUD2"
"1167","FAM126A"
"1168","INHBA"
"1169","FKBP9"
"1170","SLC25A51"
"1171","ACO1"
"1172","KIAA1549"
"1173","CALD1"
"1174","SRGN"
"1175","BICC1"
"1176","CISD1"
"1177","RBM19"
"1178","CIT"
"1179","IFT81"
"1180","HVCN1"
"1181","RNF11"
"1182","SSPN"
"1183","ITPR2"
"1184","WDR83"
"1185","GIPC1"
"1186","EBPL"
"1187","MMP19"
"1188","CDK2"
"1189","LRP1"
"1190","SMUG1"
"1191","EEF1AKMT3"
"1192","ATPAF1"
"1193","NDUFAF4"
"1194","RAB9A"
"1195","METTL8"
"1196","LPGAT1"
"1197","BATF3"
"1198","EXOSC9"
"1199","B9D2"
"1200","COQ8B"
"1201","MXD4"
"1202","DNPEP"
"1203","OBSL1"
"1204","SLC12A4"
"1205","ENKD1"
"1206","SNX21"
"1207","TTPAL"
"1208","NCOA5"
"1209","PMEPA1"
"1210","BCAS4"
"1211","NEURL2"
"1212","MTRR"
"1213","IQSEC2"
"1214","NAGK"
"1215","MCEE"
"1216","ATP8A1"
"1217","TRERF1"
"1218","BTN2A2"
"1219","SIRT5"
"1220","NQO2"
"1221","OARD1"
"1222","H2BC11"
"1223","MEA1"
"1224","CDKN1A"
"1225","LRRFIP1"
"1226","CNOT1"
"1227","LRRC29"
"1228","BBS2"
"1229","MT2A"
"1230","GOT2"
"1231","ABCC4"
"1232","HROB"
"1233","DMAC2L"
"1234","BMP4"
"1235","PTGER2"
"1236","SOX9"
"1237","GGA3"
"1238","ARMC7"
"1239","NUP85"
"1240","MBOAT7"
"1241","POLR1B"
"1242","SLC25A23"
"1243","GTF2F1"
"1244","CLPP"
"1245","ATG4C"
"1246","VASP"
"1247","PSMF1"
"1248","RBCK1"
"1249","TMX4"
"1250","NRSN2"
"1251","RRBP1"
"1252","BMP2"
"1253","MKKS"
"1254","DSTN"
"1255","MRPS26"
"1256","NECAB3"
"1257","PLAGL2"
"1258","MMP24OS"
"1259","HECTD3"
"1260","XRCC3"
"1261","TUBGCP3"
"1262","LRFN3"
"1263","PRDX5"
"1264","STAT5A"
"1265","AHDC1"
"1266","ATG14"
"1267","RHOJ"
"1268","ZBTB1"
"1269","SGPP1"
"1270","PLEKHG3"
"1271","FAM78A"
"1272","NUP214"
"1273","ZC4H2"
"1274","INTS11"
"1275","HIVEP3"
"1276","HELB"
"1277","RAB3IP"
"1278","FGFRL1"
"1279","PIN1"
"1280","EMC1"
"1281","WDR24"
"1282","GNG11"
"1283","SEM1"
"1284","HIP1"
"1285","POR"
"1286","STYXL1"
"1287","GNAI1"
"1288","ZFP36"
"1289","RASL11B"
"1290","ADM2"
"1291","ASPHD2"
"1292","GNAZ"
"1293","A4GALT"
"1294","CDC42EP1"
"1295","TPST2"
"1296","MPST"
"1297","TST"
"1298","LIF"
"1299","KRT17"
"1300","EMC4"
"1301","SPECC1"
"1302","LSM8"
"1303","PRKRIP1"
"1304","VGF"
"1305","PODXL"
"1306","LRRC17"
"1307","MYO1B"
"1308","MTX2"
"1309","OSGEPL1"
"1310","ORMDL1"
"1311","EIF2AK4"
"1312","ICE2"
"1313","IVD"
"1314","CHAC1"
"1315","CLN6"
"1316","ARPP19"
"1317","VPS13C"
"1318","LOXL1"
"1319","ANAPC13"
"1320","PALLD"
"1321","DCTD"
"1322","USP6"
"1323","TXNDC17"
"1324","PHF20L1"
"1325","KRI1"
"1326","MTUS1"
"1327","BCL2L2"
"1328","DTD2"
"1329","HEATR5A"
"1330","MIS18BP1"
"1331","CDO1"
"1332","REEP5"
"1333","RHBDF2"
"1334","TTI2"
"1335","CDKN1C"
"1336","PLPPR3"
"1337","GAMT"
"1338","ELOF1"
"1339","CDC16"
"1340","XPO7"
"1341","FAM98C"
"1342","BST2"
"1343","SLC27A1"
"1344","MRPL34"
"1345","MTRES1"
"1346","RSPH3"
"1347","AFDN"
"1348","ACTN4"
"1349","STK33"
"1350","ARPC1B"
"1351","PXDN"
"1352","GDF15"
"1353","JUND"
"1354","SULT4A1"
"1355","HELZ2"
"1356","SAMD10"
"1357","COL5A1"
"1358","CALY"
"1359","TAF4"
"1360","UBE2M"
"1361","YIPF2"
"1362","LRRC47"
"1363","SESN2"
"1364","MED18"
"1365","THEMIS2"
"1366","CLIP1"
"1367","SLC6A8"
"1368","ZNF331"
"1369","UBE4B"
"1370","SLC35D2"
"1371","AKAP12"
"1372","SYNE1"
"1373","EDA2R"
"1374","ZNF141"
"1375","COX4I1"
"1376","SH3BGRL"
"1377","PRR7"
"1378","NFATC1"
"1379","CAP1"
"1380","PPT1"
"1381","ABCB7"
