"","x"
"325","C5orf22"
"326","FAM135A"
"327","DLG3"
"328","SERTAD4"
"329","TRAF5"
"330","ITGB5"
"331","PLOD1"
"332","ITGAE"
"333","NUFIP1"
"334","PDS5B"
"335","OXCT1"
"336","CYLD"
"337","SLC27A5"
"338","ZNF586"
"339","ZNF446"
"340","FAT1"
"341","NOA1"
"342","APLP2"
"343","NCOA1"
"344","AGBL5"
"345","CD82"
"346","AK6"
"347","PREP"
"348","HACE1"
"349","SLC25A24"
"350","MAP3K4"
"351","CPNE3"
"352","CTTN"
"353","USP40"
"354","POMGNT1"
"355","NOX4"
"356","ACOX3"
"357","TRIP6"
"358","PGS1"
"359","UIMC1"
"360","LPCAT2"
"361","SH3BP2"
"362","NOP14"
"363","L2HGDH"
"364","RFX2"
"365","KHSRP"
"366","ASAP3"
"367","DOCK9"
"368","TGDS"
"369","KIF9"
"370","ARHGAP28"
"371","FKBP1A"
"372","SLC4A11"
"373","EBF4"
"374","MAVS"
"375","DYNLL1"
"376","TMEM230"
"377","OAS1"
"378","KIF16B"
"379","FUS"
"380","FXYD5"
"381","HEPH"
"382","ZBTB25"
"383","RCOR1"
"384","SLC9A1"
"385","NDUFB2"
"386","IRAK3"
"387","TFAP4"
"388","DNAJB11"
"389","P3H2"
"390","RAB11FIP3"
"391","GOLGA3"
"392","CERS4"
"393","PDPR"
"394","PLEKHG2"
"395","DLL3"
"396","PITPNM2"
"397","EXOC1"
"398","DTX2"
"399","SEL1L3"
"400","SPAG7"
"401","ZFHX4"
"402","TMEM101"
"403","CCDC80"
"404","PSME1"
"405","OSGEP"
"406","SLC22A17"
"407","G2E3"
"408","SEMA6A"
"409","PHGDH"
"410","EZR"
"411","RFFL"
"412","TGFB2"
"413","UPRT"
"414","DHPS"
"415","ARCN1"
"416","TMEM38B"
"417","PSMD5"
"418","CRAT"
"419","IKZF5"
"420","SORBS1"
"421","CREM"
"422","FKBP5"
"423","EFHC1"
"424","DSP"
"425","SIRT1"
"426","ABL1"
"427","ACOT7"
"428","CDC7"
"429","SYDE2"
"430","MACROH2A2"
"431","OCEL1"
"432","HSD3B7"
"433","SETD1A"
"434","ATP5F1D"
"435","TECR"
"436","POLR2E"
"437","RASSF7"
"438","BCL2L13"
"439","DDT"
"440","CABIN1"
"441","SLC35E4"
"442","CARD10"
"443","HIRA"
"444","LGALS1"
"445","HPS4"
"446","PIK3IP1"
"447","SRRD"
"448","TRIOBP"
"449","GCAT"
"450","EIF3L"
"451","MICALL1"
"452","DDX17"
"453","HSCB"
"454","TOMM22"
"455","FBXO7"
"456","GTPBP1"
"457","POLDIP3"
"458","PPP6R2"
"459","DNAL4"
"460","RHBDD3"
"461","TTLL1"
"462","TOM1"
"463","THOC5"
"464","ARSA"
"465","TSPO"
"466","CBX7"
"467","ZMAT5"
"468","MIEF1"
"469","MYH9"
"470","SAMM50"
"471","FOXRED2"
"472","IFT27"
"473","L3MBTL2"
"474","PHF5A"
"475","PMM1"
"476","DESI1"
"477","HDAC10"
"478","KHNYN"
"479","SDR39U1"
"480","SOS2"
"481","CDKL1"
"482","PYGL"
"483","DDHD1"
"484","PIGH"
"485","TMED8"
"486","SNW1"
"487","SIX4"
"488","HIF1A"
"489","SUSD6"
"490","SRSF5"
"491","EIF5"
"492","TELO2"
"493","ACIN1"
"494","CCNB1IP1"
"495","CINP"
"496","NFKBIA"
"497","GMPR2"
"498","NFATC4"
"499","PLTP"
"500","GSS"
"501","PROCR"
"502","NINL"
"503","PABPC1L"
"504","STK4"
"505","RAE1"
"506","MTG2"
"507","ARFGAP1"
"508","EEF1A2"
"509","NDUFAF5"
"510","TRIB3"
"511","PLCB4"
"512","MYL9"
"513","POFUT1"
"514","MANBAL"
"515","IDH3B"
"516","PXMP4"
"517","PIGU"
"518","ACOT8"
"519","APMAP"
"520","ZNF516"
"521","ADNP2"
"522","RBFA"
"523","VAPA"
"524","METTL4"
"525","MYL12A"
"526","CEP76"
"527","RBBP8"
"528","STS"
"529","TBL1X"
"530","POLA1"
"531","PRPS2"
"532","SRPX"
"533","STAG2"
"534","ATP11C"
"535","PLS3"
"536","ELF4"
"537","EMD"
"538","TAZ"
"539","CD99L2"
"540","KLHL4"
"541","PIN4"
"542","RBM3"
"543","PBDC1"
"544","NALCN"
"545","CAB39L"
"546","KLF5"
"547","PARP4"
"548","SUPT20H"
"549","MRPS31"
"550","SLC25A15"
"551","DHRS12"
"552","TRADD"
"553","HSF4"
"554","NUTF2"
"555","CENPT"
"556","POLR2C"
"557","ZNF821"
"558","USB1"
"559","CCDC113"
"560","PLA2G15"
"561","CMC2"
"562","HCFC1R1"
"563","MLYCD"
"564","TAF1C"
"565","COTL1"
"566","CRISPLD2"
"567","ABCC1"
"568","MTHFSD"
"569","ANTKMT"
"570","SLC7A5"
"571","METRN"
"572","FBXO31"
"573","STUB1"
"574","NUBP1"
"575","EEF2K"
"576","UBFD1"
"577","HMOX2"
"578","SALL1"
"579","XYLT1"
"580","PYCARD"
"581","CDIPT"
"582","BCKDK"
"583","LACTB"
"584","TRIP4"
"585","MTFMT"
"586","VPS18"
"587","MYEF2"
"588","CSPP1"
"589","ZDHHC2"
"590","TRIM35"
"591","ZFAND1"
"592","FZD3"
"593","RIPK2"
"594","DECR1"
"595","LAPTM4B"
"596","PLAT"
"597","GDAP1"
"598","EIF3E"
"599","EMC2"
"600","NDRG1"
"601","TRPS1"
"602","CHRAC1"
"603","UBR5"
"604","GSDMD"
"605","TSTA3"
"606","MTMR9"
"607","UBXN8"
"608","ERICH1"
"609","ARHGEF10"
"610","BNIP3L"
"611","ECH1"
"612","HNRNPL"
"613","NFKBIB"
"614","PIH1D1"
"615","PLEKHJ1"
"616","SF3A2"
"617","AMH"
"618","TBC1D17"
"619","MED25"
"620","VRK3"
"621","FAM32A"
"622","OLFM2"
"623","ANKRD27"
"624","FBL"
"625","GPI"
"626","EBI3"
"627","APLP1"
"628","CACTIN"
"629","DMAC2"
"630","PLIN3"
"631","NOP53"
"632","ETFB"
"633","NAPA"
"634","MEGF8"
"635","CARD8"
"636","LIG1"
"637","PLA2G4C"
"638","TMEM205"
"639","PLPPR2"
"640","PLEKHA4"
"641","WDR83OS"
"642","DNASE2"
"643","ARRDC2"
"644","ELL"
"645","TMEM147"
"646","TMEM59L"
"647","KXD1"
"648","SIPA1L3"
"649","CDK6"
"650","TFPI2"
"651","NAMPT"
"652","HBP1"
"653","PTN"
"654","MPP6"
"655","ADAP1"
"656","LMBR1"
"657","BRAT1"
"658","TSPAN12"
"659","FKBP14"
"660","NOD1"
"661","GARS1"
"662","MINDY4"
"663","CHCHD2"
"664","HSPB1"
"665","AIMP2"
"666","MOSPD3"
"667","SERPINE1"
"668","AP1S1"
"669","PHF14"
"670","EZH2"
"671","RARRES2"
"672","AHR"
"673","GLI3"
"674","TMEM248"
"675","PRKAG2"
"676","POLD2"
"677","TBL2"
"678","LIMK1"
"679","SPATA6L"
"680","SPIN1"
"681","MEGF9"
"682","TRIM14"
"683","TLE4"
"684","PTGR1"
"685","DNM1"
"686","KANK1"
"687","FUBP3"
"688","CREB3"
"689","MPDZ"
"690","GLIS3"
"691","SETX"
"692","PTGDS"
"693","UBE2R2"
"694","ABHD17B"
"695","EXOSC3"
"696","PHYH"
"697","RAB11FIP2"
"698","CXCL12"
"699","MAPK8"
"700","ATE1"
"701","NSMCE4A"
"702","UNC5B"
"703","VSIR"
"704","PPP3CB"
"705","CCSER2"
"706","ACTA2"
"707","KAZALD1"
"708","LARP4B"
"709","GTPBP4"
"710","SH3PXD2A"
"711","GLRX3"
"712","SHOC2"
"713","CCNY"
"714","ZMIZ1"
"715","PPIF"
"716","PBLD"
"717","TSPAN14"
"718","NUFIP2"
"719","SEPTIN4"
"720","KPNB1"
"721","RECQL5"
"722","PIGL"
"723","GALK1"
"724","INTS2"
"725","HOXB6"
"726","ENO3"
"727","GOSR1"
"728","UTP6"
"729","CCL2"
"730","EZH1"
"731","HDAC5"
"732","ABCC3"
"733","EFTUD2"
"734","FAM20A"
"735","DHRS7B"
"736","TNFAIP1"
"737","TMEM97"
"738","ALDOC"
"739","USP46"
"740","PF4V1"
"741","NFKB1"
"742","MANBA"
"743","ELF2"
"744","INPP4B"
"745","CPE"
"746","GRPEL1"
"747","FRG1"
"748","AADAT"
"749","TBC1D19"
"750","GLRB"
"751","BST1"
"752","RAPGEF2"
"753","KLF3"
"754","UGDH"
"755","CCDC34"
"756","ZBTB16"
"757","ELP4"
"758","VWA5A"
"759","DNAJC4"
"760","SIAE"
"761","ATG2A"
"762","EHD1"
"763","DCPS"
"764","FOXRED1"
"765","PPP6R3"
"766","ST3GAL4"
"767","CCND1"
"768","CCDC86"
"769","ARHGEF17"
"770","NECTIN1"
"771","FBXO3"
"772","SLC15A3"
"773","MDK"
"774","MADD"
"775","PTPMT1"
"776","CARS1"
"777","SLC35F2"
"778","SOX6"
"779","EXPH5"
"780","HPS5"
"781","PSMD9"
"782","P3H3"
"783","CLEC2B"
"784","CORO1C"
"785","ASIC1"
"786","MVK"
"787","ATP5F1B"
"788","BCL7A"
"789","ACSS3"
"790","PPM1H"
"791","WNT5B"
"792","ACAD10"
"793","ALDH2"
"794","ARHGDIB"
"795","SLC38A1"
"796","C12orf49"
"797","RFC5"
"798","STX2"
"799","SPSB2"
"800","ENO2"
"801","LPCAT3"
"802","NT5DC3"
"803","PRKAB1"
"804","FGFR1OP2"
"805","COL12A1"
"806","PAK1IP1"
"807","ASF1A"
"808","MAN1A1"
"809","TPD52L1"
"810","UST"
"811","ULBP1"
"812","MAPK14"
"813","STK38"
"814","RBM24"
"815","CAP2"
"816","GPR63"
"817","E2F3"
"818","ALDH5A1"
"819","SNX3"
"820","TRIM38"
"821","ZBTB24"
"822","PERP"
"823","HECA"
"824","PHACTR2"
"825","CUTA"
"826","MDFI"
"827","TFEB"
"828","CCND3"
"829","PTK7"
"830","CUL9"
"831","DNPH1"
"832","DUSP22"
"833","GMDS"
"834","VEGFA"
"835","PRPF4B"
"836","PCDHB2"
"837","SEMA5A"
"838","NME5"
"839","MRPS27"
"840","HBEGF"
"841","TMCO6"
"842","IK"
"843","CERT1"
"844","FAF2"
"845","CLK4"
"846","THG1L"
"847","LNPEP"
"848","RAD1"
"849","SLC12A7"
"850","RAD50"
"851","GNPDA1"
"852","NUP155"
"853","FGF1"
"854","LIFR"
"855","TRAPPC13"
"856","ERGIC1"
"857","BNIP1"
"858","STC2"
"859","DBN1"
"860","TIMMDC1"
"861","AMOTL2"
"862","FAM162A"
"863","OGG1"
"864","CEP70"
"865","TFDP2"
"866","PRKAR2A"
"867","ECT2"
"868","C3orf14"
"869","FXR1"
"870","CBLB"
"871","GNB4"
"872","IQCG"
"873","NCBP2"
"874","SLC41A3"
"875","PLXNA1"
"876","ABTB1"
"877","PODXL2"
"878","SCAP"
"879","PLSCR4"
"880","HEMK1"
"881","MAPKAPK3"
"882","ACVR2B"
"883","COMMD2"
"884","RRP9"
"885","ABHD14B"
"886","EIF1B"
"887","KLHL24"
"888","SSR3"
"889","NEK4"
"890","SLC4A3"
"891","EEF1B2"
"892","ADAM23"
"893","DGUOK"
"894","MOB1A"
"895","KANSL3"
"896","FAHD2A"
"897","STEAP3"
"898","TP53I3"
"899","ACVR1"
"900","FNDC4"
"901","ITGA4"
"902","PCSK4"
"903","GCA"
"904","EVA1A"
"905","EFEMP1"
"906","FN1"
"907","STAT1"
"908","GLS"
"909","IGFBP2"
"910","EFHD1"
"911","CHST10"
"912","IL1R1"
"913","MLPH"
"914","UXS1"
"915","STK16"
"916","PPP1R7"
"917","DCAF17"
"918","RMDN2"
"919","DLX2"
"920","DARS1"
"921","TRAK2"
"922","MSH6"
"923","PLEKHA3"
"924","DHCR24"
"925","LRRC42"
"926","MRPL37"
"927","STXBP3"
"928","PHF13"
"929","MECR"
"930","WDR77"
"931","HDAC1"
"932","S100PBP"
"933","SCAMP3"
"934","TRIM62"
"935","SFPQ"
"936","ARHGEF2"
"937","SRM"
"938","FBXO2"
"939","C1orf21"
"940","SWT1"
"941","LEPR"
"942","IVNS1ABP"
"943","SMG7"
"944","GADD45A"
"945","RGS2"
"946","CD58"
"947","MRPS15"
"948","GNPAT"
"949","TSNAX"
"950","RRAGC"
"951","AKT3"
"952","ST6GALNAC5"
"953","MFAP2"
"954","KDM5B"
"955","RGS4"
"956","GBP1"
"957","HMGCL"
"958","GALE"
"959","P3H1"
"960","SLC2A1"
"961","BLZF1"
"962","F3"
"963","DARS2"
"964","UTP25"
"965","RCOR3"
"966","STMN1"
"967","NSL1"
"968","RCN2"
"969","CTSD"
"970","STAG1"
"971","STK11"
"972","DDX59"
"973","ATF6"
"974","B4GALT6"
"975","C1orf54"
"976","HMGN3"
"977","PHF3"
"978","TNFAIP3"
"979","AKAP7"
"980","RNF146"
"981","CCN2"
"982","MED28"
"983","MYL12B"
"984","FOXO3"
"985","RAB3GAP2"
"986","KLF12"
"987","HS1BP3"
"988","NDUFB3"
"989","UBE2B"
"990","KLF9"
"991","C1orf198"
"992","CTNNAL1"
"993","TRIM32"
"994","C19orf25"
"995","FCF1"
"996","IFI27L2"
"997","NEK9"
"998","NPC2"
"999","DNAL1"
"1000","LTBP2"
"1001","DLST"
"1002","ALDH6A1"
"1003","DNMT3A"
"1004","YPEL5"
"1005","BCL11A"
"1006","IFIT3"
"1007","CUTC"
"1008","PYROXD2"
"1009","TCTN3"
"1010","AVPI1"
"1011","GOT1"
"1012","HOXB5"
"1013","HOXB3"
"1014","RCL1"
"1015","NUP43"
"1016","MTHFD1L"
"1017","CYSTM1"
"1018","CENPL"
"1019","SNX19"
"1020","KIAA1217"
"1021","CCDC77"
"1022","DNAJC15"
"1023","PROSER1"
"1024","UFM1"
"1025","GLT8D2"
"1026","MTERF2"
"1027","NFYB"
"1028","WASHC3"
"1029","TNFRSF10B"
"1030","PDLIM2"
"1031","AKAP1"
"1032","COIL"
"1033","TRIM25"
"1034","TBX2"
"1035","FAM117A"
"1036","PSPC1"
"1037","A1BG"
"1038","ZNF211"
"1039","RNF2"
"1040","SEC22A"
"1041","PILRB"
"1042","TBC1D15"
"1043","ADGRB2"
"1044","POLR3GL"
"1045","PIK3CA"
"1046","TMEM54"
"1047","LRIF1"
"1048","CLCC1"
"1049","MTIF3"
"1050","RASL11A"
"1051","MTERF4"
"1052","MRPS2"
"1053","ANXA11"
"1054","SHLD2"
"1055","TRMT13"
"1056","CCDC18"
"1057","SLC66A2"
"1058","HERPUD2"
"1059","HNRNPA2B1"
"1060","INHBA"
"1061","TWIST1"
"1062","SLC25A51"
"1063","ACO1"
"1064","KIAA1549"
"1065","CALD1"
"1066","SRGN"
"1067","CHST3"
"1068","BICC1"
"1069","EGR2"
"1070","P4HA1"
"1071","SLC25A16"
"1072","VPS26A"
"1073","RBM19"
"1074","HVCN1"
"1075","RNF11"
"1076","SSPN"
"1077","TRIR"
"1078","WDR83"
"1079","NLN"
"1080","CDK2"
"1081","SMUG1"
"1082","RAB9A"
"1083","METTL8"
"1084","LPGAT1"
"1085","EXOSC9"
"1086","B9D2"
"1087","COQ8B"
"1088","RAB38"
"1089","MXD4"
"1090","CKS2"
"1091","CHPF"
"1092","DNPEP"
"1093","SLC12A4"
"1094","ENKD1"
"1095","WFDC3"
"1096","TTPAL"
"1097","NCOA3"
"1098","STX16"
"1099","PMEPA1"
"1100","BCAS4"
"1101","NEURL2"
"1102","MTRR"
"1103","IQSEC2"
"1104","MCEE"
"1105","TRERF1"
"1106","BTN2A2"
"1107","SIRT5"
"1108","NQO2"
"1109","OARD1"
"1110","H2BC11"
"1111","CDKN1A"
"1112","GLO1"
"1113","SSR1"
"1114","LRRFIP1"
"1115","EMC3"
"1116","BBS2"
"1117","MT2A"
"1118","ABCC4"
"1119","DMAC2L"
"1120","SOX9"
"1121","HS3ST3B1"
"1122","GGA3"
"1123","NUP85"
"1124","NT5C"
"1125","MSTO1"
"1126","DDX31"
"1127","SLC2A4RG"
"1128","POLR1B"
"1129","SLC25A23"
"1130","GTF2F1"
"1131","RTN2"
"1132","VASP"
"1133","RBCK1"
"1134","TMX4"
"1135","NRSN2"
"1136","BMP2"
"1137","DSTN"
"1138","MRPS26"
"1139","NECAB3"
"1140","MMP24OS"
"1141","AMOT"
"1142","HECTD3"
"1143","LRFN3"
"1144","UBA2"
"1145","PRDX5"
"1146","IRF3"
"1147","STAT5A"
"1148","AHDC1"
"1149","IFI6"
"1150","UXT"
"1151","ATG14"
"1152","SIX1"
"1153","RHOJ"
"1154","ZBTB1"
"1155","SGPP1"
"1156","PLEKHG3"
"1157","ARMCX1"
"1158","ZC4H2"
"1159","INTS11"
"1160","HIVEP3"
"1161","COX7C"
"1162","RAB3IP"
"1163","IDUA"
"1164","FGFRL1"
"1165","AAMP"
"1166","GNG11"
"1167","SEM1"
"1168","POR"
"1169","STYXL1"
"1170","GNAI1"
"1171","ZFP36"
"1172","RASL11B"
"1173","ADM2"
"1174","ASPHD2"
"1175","YWHAH"
"1176","A4GALT"
"1177","TPST2"
"1178","MPST"
"1179","TST"
"1180","LIF"
"1181","KRT17"
"1182","EMC4"
"1183","LSM8"
"1184","VGF"
"1185","MKLN1"
"1186","FLNC"
"1187","CALU"
"1188","CCDC136"
"1189","LRRC17"
"1190","MRPS12"
"1191","MYO1B"
"1192","MTX2"
"1193","ORMDL1"
"1194","EIF2AK4"
"1195","ICE2"
"1196","MINDY2"
"1197","CHAC1"
"1198","VPS13C"
"1199","LOXL1"
"1200","ANAPC13"
"1201","PALLD"
"1202","DCTD"
"1203","USP6"
"1204","CD68"
"1205","PHF20L1"
"1206","MTUS1"
"1207","BCL2L2"
"1208","AJUBA"
"1209","DTD2"
"1210","MIS18BP1"
"1211","TEP1"
"1212","REEP5"
"1213","RHBDF2"
"1214","TTI2"
"1215","CDKN1C"
"1216","PLPPR3"
"1217","GAMT"
"1218","ECSIT"
"1219","CNN1"
"1220","CDC16"
"1221","FAM98C"
"1222","BST2"
"1223","SLC27A1"
"1224","MTRES1"
"1225","AFDN"
"1226","ACTN4"
"1227","ARPC1B"
"1228","PXDN"
"1229","GDF15"
"1230","HELZ2"
"1231","LSP1"
"1232","PAK4"
"1233","CEP85"
"1234","YIPF2"
"1235","NPAS1"
"1236","SESN2"
"1237","MED18"
"1238","SHFL"
"1239","SLC6A8"
"1240","PLXNA3"
"1241","ZNF331"
"1242","UBE4B"
"1243","SLC35D2"
"1244","ULBP2"
"1245","AKAP12"
"1246","SYNE1"
"1247","EDA2R"
"1248","ZNF141"
"1249","EMC8"
"1250","SH3BGRL"
"1251","PRR7"
"1252","NFATC1"
"1253","CAP1"
"1254","HAUS8"
"1255","SH3BP5"
"1256","HACL1"
"1257","RFTN1"
"1258","PDLIM4"
"1259","VPS25"
"1260","NDFIP1"
"1261","PPFIA1"
"1262","TRAF7"
"1263","NPHP4"
"1264","MAP1B"
"1265","ZCCHC9"
"1266","RARA"
"1267","CHD1L"
"1268","PEX11B"
"1269","PIAS3"
"1270","PDHA1"
"1271","MCCC2"
"1272","RHPN2"
"1273","C19orf12"
"1274","FAAP24"
"1275","GCH1"
"1276","LGALS3"
"1277","PODNL1"
"1278","MATN3"
"1279","PPARG"
"1280","ENOSF1"
"1281","EFR3A"
"1282","PTPRE"
"1283","CLUH"
"1284","TMEM128"
"1285","POPDC3"
"1286","WBP2"
"1287","H3-3B"
"1288","TRIM47"
"1289","REEP2"
"1290","PCBD2"
"1291","TERF2"
"1292","MTSS2"
"1293","POLR3F"
"1294","DAP3"
"1295","SYT11"
"1296","TOE1"
"1297","ZSWIM3"
"1298","RBM38"
"1299","AP3B1"
"1300","ZBED3"
"1301","CPLANE2"
"1302","WASF3"
"1303","MPRIP"
"1304","SLC41A1"
"1305","POSTN"
"1306","TPT1"
"1307","RFC3"
"1308","BEX2"
"1309","TCEAL4"
"1310","BEX1"
"1311","EPHB2"
"1312","PLAAT4"
"1313","GSTT2B"
"1314","SLC2A11"
"1315","C1QTNF6"
"1316","KRBA1"
"1317","BTG1"
"1318","C12orf29"
"1319","IPO8"
"1320","LARS1"
"1321","CCDC59"
"1322","MICAL2"
"1323","RRAS2"
"1324","HSD17B4"
"1325","DGLUCY"
"1326","LOXL2"
"1327","CTIF"
"1328","MBD2"
"1329","IRAK2"
"1330","CAMK1"
"1331","VHL"
"1332","ARL8B"
"1333","MEIS2"
"1334","GSTM3"
"1335","PTGFRN"
"1336","LAMTOR5"
"1337","TRIM45"
"1338","TMEM106C"
"1339","IL6ST"
"1340","TIMM17A"
"1341","NARS1"
"1342","ANKRD16"
"1343","ECHDC3"
"1344","CCNH"
"1345","TMEM241"
"1346","KCTD1"
"1347","EMP1"
"1348","SOX5"
"1349","KLRD1"
"1350","DDB2"
"1351","RAB33A"
"1352","SPOCD1"
"1353","GNL2"
"1354","AGO4"
"1355","BTF3L4"
"1356","FHOD3"
"1357","TPGS2"
"1358","PDGFRA"
"1359","GGACT"
"1360","COL4A2"
"1361","UBAC2"
"1362","POGLUT2"
"1363","STT3A"
"1364","NREP"
"1365","ANXA1"
"1366","CTSL"
"1367","CEMIP2"
"1368","PSAT1"
"1369","FBXO21"
"1370","RNFT2"
"1371","P2RX4"
"1372","TRAFD1"
"1373","SRPK2"
"1374","ANKRD6"
"1375","CEP162"
"1376","SNX14"
"1377","NT5E"
"1378","LCA5"
"1379","MAP3K7"
"1380","NAT10"
"1381","ATP5MC2"
