"","x"
"481","CENPT"
"482","POLR2C"
"483","ZNF821"
"484","USB1"
"485","PLA2G15"
"486","CMC2"
"487","AXIN1"
"488","HCFC1R1"
"489","MLYCD"
"490","TAF1C"
"491","CRISPLD2"
"492","MTHFSD"
"493","ANTKMT"
"494","SLC7A5"
"495","METRN"
"496","FBXO31"
"497","STUB1"
"498","NUBP1"
"499","HMOX2"
"500","SALL1"
"501","XYLT1"
"502","PYCARD"
"503","BCKDK"
"504","LACTB"
"505","TRIP4"
"506","VPS18"
"507","MYEF2"
"508","CSPP1"
"509","TRIM35"
"510","ZFAND1"
"511","LAPTM4B"
"512","PLAT"
"513","NDRG1"
"514","TRPS1"
"515","UBR5"
"516","GSDMD"
"517","TSTA3"
"518","UBXN8"
"519","ARHGEF10"
"520","ECH1"
"521","HNRNPL"
"522","NFKBIB"
"523","PPP1R37"
"524","PIH1D1"
"525","SF3A2"
"526","AMH"
"527","TBC1D17"
"528","MED25"
"529","VRK3"
"530","FAM32A"
"531","OLFM2"
"532","AKAP8"
"533","ANKRD27"
"534","FBL"
"535","GPI"
"536","EBI3"
"537","APLP1"
"538","CACTIN"
"539","DMAC2"
"540","PLIN3"
"541","NOP53"
"542","ETFB"
"543","NAPA"
"544","MEGF8"
"545","CARD8"
"546","TMEM205"
"547","PLPPR2"
"548","PLEKHA4"
"549","DNASE2"
"550","ARRDC2"
"551","ELL"
"552","TMEM59L"
"553","KXD1"
"554","CDK6"
"555","TFPI2"
"556","NAMPT"
"557","HBP1"
"558","PTN"
"559","MPP6"
"560","ADAP1"
"561","TSPAN12"
"562","FKBP14"
"563","NOD1"
"564","GARS1"
"565","MINDY4"
"566","HSPB1"
"567","MOSPD3"
"568","SERPINE1"
"569","AP1S1"
"570","PHF14"
"571","RARRES2"
"572","AHR"
"573","GLI3"
"574","TMEM248"
"575","PRKAG2"
"576","POLD2"
"577","TBL2"
"578","SPATA6L"
"579","SPIN1"
"580","MEGF9"
"581","TRIM14"
"582","TLE4"
"583","PTGR1"
"584","DNM1"
"585","KANK1"
"586","FUBP3"
"587","MPDZ"
"588","GLIS3"
"589","SETX"
"590","PTGDS"
"591","ABHD17B"
"592","EXOSC3"
"593","RAB11FIP2"
"594","CXCL12"
"595","MAPK8"
"596","ATE1"
"597","NSMCE4A"
"598","UNC5B"
"599","VSIR"
"600","PPP3CB"
"601","CCSER2"
"602","KAZALD1"
"603","LARP4B"
"604","GTPBP4"
"605","SH3PXD2A"
"606","CCNY"
"607","ZMIZ1"
"608","PPIF"
"609","PBLD"
"610","TSPAN14"
"611","NUFIP2"
"612","SEPTIN4"
"613","RECQL5"
"614","PIGL"
"615","GALK1"
"616","INTS2"
"617","HOXB6"
"618","ENO3"
"619","GOSR1"
"620","CCL2"
"621","EZH1"
"622","HDAC5"
"623","ABCC3"
"624","EFTUD2"
"625","FAM20A"
"626","TNFAIP1"
"627","TMEM97"
"628","USP46"
"629","NFKB1"
"630","MANBA"
"631","ELF2"
"632","INPP4B"
"633","CPE"
"634","GRPEL1"
"635","FRG1"
"636","AADAT"
"637","TBC1D19"
"638","GLRB"
"639","BST1"
"640","KLF3"
"641","UGDH"
"642","CCDC34"
"643","ZBTB16"
"644","ELP4"
"645","VWA5A"
"646","DNAJC4"
"647","SIAE"
"648","ATG2A"
"649","EHD1"
"650","DCPS"
"651","FOXRED1"
"652","CCND1"
"653","CCDC86"
"654","FBXO3"
"655","SLC15A3"
"656","MADD"
"657","PTPMT1"
"658","CARS1"
"659","SOX6"
"660","EXPH5"
"661","HPS5"
"662","PSMD9"
"663","P3H3"
"664","PRDM4"
"665","CORO1C"
"666","MVK"
"667","BCL7A"
"668","WNT5B"
"669","ACAD10"
"670","ALDH2"
"671","ARHGDIB"
"672","SLC38A1"
"673","C12orf49"
"674","RFC5"
"675","STX2"
"676","GAPDH"
"677","ENO2"
"678","LPCAT3"
"679","NT5DC3"
"680","PRKAB1"
"681","FGFR1OP2"
"682","COL12A1"
"683","ASF1A"
"684","MAN1A1"
"685","TPD52L1"
"686","UST"
"687","ULBP1"
"688","MAPK14"
"689","RBM24"
"690","CAP2"
"691","GPR63"
"692","E2F3"
"693","ALDH5A1"
"694","SNX3"
"695","TRIM38"
"696","ZBTB24"
"697","PERP"
"698","HECA"
"699","CUTA"
"700","MDFI"
"701","TFEB"
"702","CCND3"
"703","PTK7"
"704","DNPH1"
"705","DUSP22"
"706","GMDS"
"707","VEGFA"
"708","PCDHB2"
"709","SEMA5A"
"710","HSPA9"
"711","MRPS27"
"712","HBEGF"
"713","TMCO6"
"714","IK"
"715","CERT1"
"716","CLK4"
"717","THG1L"
"718","TARS1"
"719","LNPEP"
"720","RAD1"
"721","RAD50"
"722","GNPDA1"
"723","NUP155"
"724","FGF1"
"725","LIFR"
"726","ERGIC1"
"727","BNIP1"
"728","STC2"
"729","DBN1"
"730","TIMMDC1"
"731","FAM162A"
"732","TFDP2"
"733","PRKAR2A"
"734","ECT2"
"735","C3orf14"
"736","CBLB"
"737","GNB4"
"738","IQCG"
"739","NCBP2"
"740","SLC41A3"
"741","PLXNA1"
"742","ABTB1"
"743","PODXL2"
"744","SCAP"
"745","HEMK1"
"746","MAPKAPK3"
"747","ACVR2B"
"748","COMMD2"
"749","RRP9"
"750","ABHD14B"
"751","EIF1B"
"752","KLHL24"
"753","SSR3"
"754","NEK4"
"755","ADAM23"
"756","DGUOK"
"757","KANSL3"
"758","FAHD2A"
"759","STEAP3"
"760","TP53I3"
"761","FNDC4"
"762","ITGA4"
"763","PCSK4"
"764","GCA"
"765","EVA1A"
"766","EFEMP1"
"767","FN1"
"768","STAT1"
"769","GLS"
"770","IGFBP2"
"771","EFHD1"
"772","CHST10"
"773","IL1R1"
"774","MLPH"
"775","UXS1"
"776","STK16"
"777","PPP1R7"
"778","HPCAL1"
"779","DCAF17"
"780","RMDN2"
"781","TRAK2"
"782","MSH6"
"783","PLEKHA3"
"784","DHCR24"
"785","LRRC42"
"786","MRPL37"
"787","STXBP3"
"788","PHF13"
"789","MECR"
"790","WDR77"
"791","HDAC1"
"792","SCAMP3"
"793","TRIM62"
"794","ARHGEF2"
"795","SRM"
"796","C1orf21"
"797","SWT1"
"798","LEPR"
"799","IVNS1ABP"
"800","SMG7"
"801","GADD45A"
"802","RGS2"
"803","CD58"
"804","GNPAT"
"805","TSNAX"
"806","RRAGC"
"807","AKT3"
"808","ST6GALNAC5"
"809","MFAP2"
"810","KDM5B"
"811","RGS4"
"812","GBP1"
"813","HMGCL"
"814","GALE"
"815","P3H1"
"816","SLC2A1"
"817","BLZF1"
"818","F3"
"819","DARS2"
"820","UTP25"
"821","RCOR3"
"822","STMN1"
"823","NSL1"
"824","RCN2"
"825","CTSD"
"826","STAG1"
"827","DDX59"
"828","B4GALT6"
"829","C1orf54"
"830","PHF3"
"831","TNFAIP3"
"832","RNF146"
"833","CCN2"
"834","MED28"
"835","MYL12B"
"836","FOXO3"
"837","RAB3GAP2"
"838","KLF12"
"839","HS1BP3"
"840","NDUFB3"
"841","UBE2B"
"842","KLF9"
"843","C1orf198"
"844","CTNNAL1"
"845","TRIM32"
"846","C19orf25"
"847","IFI27L2"
"848","NEK9"
"849","NPC2"
"850","DLST"
"851","ALDH6A1"
"852","YPEL5"
"853","BCL11A"
"854","IFIT3"
"855","PYROXD2"
"856","TCTN3"
"857","AVPI1"
"858","ARMH3"
"859","GOT1"
"860","HOXB5"
"861","HOXB3"
"862","RCL1"
"863","NUP43"
"864","MTHFD1L"
"865","CYSTM1"
"866","SNX19"
"867","KIAA1217"
"868","CCDC77"
"869","DNAJC15"
"870","PROSER1"
"871","UFM1"
"872","NR2C1"
"873","GLT8D2"
"874","MTERF2"
"875","WASHC3"
"876","TNFRSF10B"
"877","PDLIM2"
"878","AKAP1"
"879","COIL"
"880","TRIM25"
"881","TBX2"
"882","FAM117A"
"883","TENT4B"
"884","PSPC1"
"885","A1BG"
"886","ZNF211"
"887","RNF2"
"888","SEC22A"
"889","PILRB"
"890","TBC1D15"
"891","ADGRB2"
"892","POLR3GL"
"893","TMEM54"
"894","LRIF1"
"895","CLCC1"
"896","MTIF3"
"897","MRPS2"
"898","ANXA11"
"899","SHLD2"
"900","TRMT13"
"901","SLC66A2"
"902","HERPUD2"
"903","INHBA"
"904","TWIST1"
"905","SLC25A51"
"906","ACO1"
"907","KIAA1549"
"908","CALD1"
"909","SRGN"
"910","CHST3"
"911","BICC1"
"912","EGR2"
"913","P4HA1"
"914","RBM19"
"915","HVCN1"
"916","RNF11"
"917","SSPN"
"918","WDR83"
"919","NLN"
"920","CDK2"
"921","SMUG1"
"922","RAB9A"
"923","METTL8"
"924","LPGAT1"
"925","B9D2"
"926","COQ8B"
"927","MXD4"
"928","CHPF"
"929","DNPEP"
"930","SLC12A4"
"931","ENKD1"
"932","SNX21"
"933","TTPAL"
"934","NCOA3"
"935","PMEPA1"
"936","BCAS4"
"937","NEURL2"
"938","MTRR"
"939","IQSEC2"
"940","MCEE"
"941","TRERF1"
"942","BTN2A2"
"943","SIRT5"
"944","NQO2"
"945","OARD1"
"946","H2BC11"
"947","CDKN1A"
"948","SSR1"
"949","LRRFIP1"
"950","BBS2"
"951","MT2A"
"952","ABCC4"
"953","DMAC2L"
"954","HS3ST3B1"
"955","GGA3"
"956","NUP85"
"957","SLC2A4RG"
"958","POLR1B"
"959","SLC25A23"
"960","GTF2F1"
"961","RTN2"
"962","RBCK1"
"963","TMX4"
"964","NRSN2"
"965","BMP2"
"966","DSTN"
"967","MRPS26"
"968","MMP24OS"
"969","HECTD3"
"970","PRDX5"
"971","IRF3"
"972","STAT5A"
"973","IFI6"
"974","ATG14"
"975","RHOJ"
"976","ZBTB1"
"977","SGPP1"
"978","PLEKHG3"
"979","ARMCX1"
"980","INTS11"
"981","HIVEP3"
"982","RAB3IP"
"983","FGFRL1"
"984","GNG11"
"985","POR"
"986","STYXL1"
"987","GNAI1"
"988","ZFP36"
"989","RASL11B"
"990","ADM2"
"991","ASPHD2"
"992","YWHAH"
"993","A4GALT"
"994","TPST2"
"995","MPST"
"996","TST"
"997","LIF"
"998","KRT17"
"999","EMC4"
"1000","VGF"
"1001","FLNC"
"1002","CALU"
"1003","CCDC136"
