"","x"
"116","CLPTM1L"
"117","PPP1R3F"
"118","PTCD2"
"119","DKK3"
"120","NFE2L3"
"121","MCUR1"
"122","LETMD1"
"123","HERPUD1"
"124","RAD51"
"125","THOC3"
"126","HEBP2"
"127","MSMO1"
"128","AKR7A2"
"129","USE1"
"130","ANAPC4"
"131","SDCCAG8"
"132","HHAT"
"133","FOXC1"
"134","TBC1D22A"
"135","SYNE2"
"136","FAM168A"
"137","CUL1"
"138","CYFIP2"
"139","USP36"
"140","KMT2C"
"141","DCBLD2"
"142","SOAT1"
"143","PRDM1"
"144","CROCC"
"145","RIOK2"
"146","TARBP1"
"147","OGFR"
"148","PIGV"
"149","SNRNP40"
"150","COL11A1"
"151","MPC1"
"152","BCAT1"
"153","HDAC7"
"154","LZTS1"
"155","APPBP2"
"156","EIF4B"
"157","BICRA"
"158","CA11"
"159","ISOC2"
"160","U2AF2"
"161","MED29"
"162","GPC1"
"163","ADCK1"
"164","SPA17"
"165","HIPK2"
"166","LPAR2"
"167","TAF11"
"168","SLC9A3R2"
"169","IPO5"
"170","PKN2"
"171","WDR18"
"172","TRAM2"
"173","DGKA"
"174","ANKRD44"
"175","KARS1"
"176","ADAT1"
"177","MYLK"
"178","PACC1"
"179","GSTO2"
"180","FAM107B"
"181","MTHFD2"
"182","SLC9A7"
"183","PDE4A"
"184","ELOVL1"
"185","GOLGA5"
"186","TRMT11"
"187","MSANTD3"
"188","MYO9A"
"189","PKM"
"190","RRP15"
"191","IARS2"
"192","SYT1"
"193","NAV3"
"194","CBFB"
"195","HYAL2"
"196","HDAC4"
"197","IFI35"
"198","ACSL4"
"199","RASGRP2"
"200","ERLEC1"
"201","PPP2R5B"
"202","NUCKS1"
"203","DNAJA2"
"204","TGFBR3"
"205","ATP1B3"
"206","GNB5"
"207","HDHD5"
"208","UFD1"
"209","PFN2"
"210","SLC44A1"
"211","CLTCL1"
"212","FSTL3"
"213","WIPI1"
"214","NDST1"
"215","ASNS"
"216","CDC42"
"217","NCK2"
"218","WDR1"
"219","ARHGAP10"
"220","BUD23"
"221","SEL1L"
"222","ATP6AP1"
"223","TCF3"
"224","HLTF"
"225","CYBRD1"
"226","PDCD2"
"227","ACTN1"
"228","EPN2"
"229","PTPN18"
"230","LIMS2"
"231","SPEG"
"232","RHOBTB1"
"233","HSD17B10"
"234","TRHDE"
"235","P4HA2"
"236","EVC"
"237","TMEM38A"
"238","PVR"
"239","MOV10L1"
"240","PANX2"
"241","SELENOO"
"242","CLCN4"
"243","NLE1"
"244","SDHA"
"245","GSDMB"
"246","IGF2BP2"
"247","ST6GAL1"
"248","PICALM"
"249","MRPS34"
"250","NOTCH3"
"251","CLNS1A"
"252","NUAK1"
"253","LMAN1"
"254","ENO1"
"255","TUBE1"
"256","ARHGEF10L"
"257","TIPIN"
"258","SRI"
"259","SEMA3A"
"260","TTC38"
"261","ACAT1"
"262","RASAL2"
"263","MARK3"
"264","SLC25A3"
"265","FOSL2"
"266","MOCOS"
"267","DLG1"
"268","BCAP29"
"269","SEC31B"
"270","REXO2"
"271","BAZ2A"
"272","MLH1"
"273","ACACB"
"274","TRAF4"
"275","GPATCH1"
"276","ICAM3"
"277","MCAM"
"278","GPC4"
"279","MBNL3"
"280","ARHGEF1"
"281","IL4R"
"282","LRCH4"
"283","FAM76B"
"284","POLD3"
"285","SLC25A43"
"286","FGFR1"
"287","ITGA8"
"288","ACER3"
"289","N4BP2"
"290","TULP3"
"291","PPP2R5C"
"292","EDN1"
"293","SDF4"
"294","OSBPL6"
"295","CDC14A"
"296","PGM1"
"297","DNM2"
"298","RABL2B"
"299","KEAP1"
"300","RFX3"
"301","PSEN1"
"302","CPOX"
"303","MOK"
"304","RBL1"
"305","RSBN1"
"306","COL4A4"
"307","STK17B"
"308","ZNF506"
"309","HSPB11"
"310","PHLPP1"
"311","ATP8B1"
"312","BZW1"
"313","C5orf22"
"314","FAM135A"
"315","DLG3"
"316","SERTAD4"
"317","TRAF5"
"318","ITGB5"
"319","PLOD1"
"320","ITGAE"
"321","NUFIP1"
"322","OXCT1"
"323","CYLD"
"324","SLC27A5"
"325","ZNF586"
"326","ZNF446"
"327","FAT1"
"328","NOA1"
"329","APLP2"
"330","NCOA1"
"331","AGBL5"
"332","CD82"
"333","PREP"
"334","HACE1"
"335","SLC25A24"
"336","MAP3K4"
"337","CPNE3"
"338","CTTN"
"339","USP40"
"340","POMGNT1"
"341","NOX4"
"342","ACOX3"
"343","TRIP6"
"344","PGS1"
"345","UIMC1"
"346","LPCAT2"
"347","SH3BP2"
"348","NOP14"
"349","L2HGDH"
"350","RFX2"
"351","KHSRP"
"352","ASAP3"
"353","DOCK9"
"354","TGDS"
"355","KIF9"
"356","ARHGAP28"
"357","FKBP1A"
"358","SLC4A11"
"359","EBF4"
"360","MAVS"
"361","DYNLL1"
"362","TMEM230"
"363","OAS1"
"364","KIF16B"
"365","FUS"
"366","FXYD5"
"367","HEPH"
"368","ZBTB25"
"369","RCOR1"
"370","SLC9A1"
"371","NDUFB2"
"372","IRAK3"
"373","TFAP4"
"374","DNAJB11"
"375","P3H2"
"376","RAB11FIP3"
"377","GOLGA3"
"378","PDPR"
"379","PLEKHG2"
"380","DLL3"
"381","PITPNM2"
"382","EXOC1"
"383","DTX2"
"384","SEL1L3"
"385","SPAG7"
"386","ZFHX4"
"387","TMEM101"
"388","CCDC80"
"389","PSME1"
"390","OSGEP"
"391","SLC22A17"
"392","G2E3"
"393","SEMA6A"
"394","PHGDH"
"395","EZR"
"396","RFFL"
"397","TGFB2"
"398","UPRT"
"399","DHPS"
"400","TMEM38B"
"401","PSMD5"
"402","CRAT"
"403","IKZF5"
"404","SORBS1"
"405","FKBP5"
"406","EFHC1"
"407","DSP"
"408","SIRT1"
"409","ABL1"
"410","ACOT7"
"411","CDC7"
"412","SYDE2"
"413","MACROH2A2"
"414","OCEL1"
"415","HSD3B7"
"416","SETD1A"
"417","ATP5F1D"
"418","TECR"
"419","POLR2E"
"420","RASSF7"
"421","BCL2L13"
"422","DDT"
"423","SLC35E4"
"424","CARD10"
"425","HIRA"
"426","HPS4"
"427","PIK3IP1"
"428","SRRD"
"429","TRIOBP"
"430","GCAT"
"431","EIF3L"
"432","MICALL1"
"433","DDX17"
"434","HSCB"
"435","TOMM22"
"436","FBXO7"
"437","GTPBP1"
"438","POLDIP3"
"439","PPP6R2"
"440","DNAL4"
"441","RHBDD3"
"442","TTLL1"
"443","TOM1"
"444","THOC5"
"445","ARSA"
"446","TSPO"
"447","CBX7"
"448","ZMAT5"
"449","MIEF1"
"450","MYH9"
"451","SAMM50"
"452","FOXRED2"
"453","IFT27"
"454","L3MBTL2"
"455","PHF5A"
"456","PMM1"
"457","DESI1"
"458","HDAC10"
"459","KHNYN"
"460","SDR39U1"
"461","SOS2"
"462","CDKL1"
"463","PYGL"
"464","DDHD1"
"465","PIGH"
"466","TMED8"
"467","SNW1"
"468","SIX4"
"469","HIF1A"
"470","SUSD6"
"471","SRSF5"
"472","EIF5"
"473","TELO2"
"474","ACIN1"
"475","CCNB1IP1"
"476","CINP"
"477","NFKBIA"
"478","GMPR2"
"479","NFATC4"
"480","PLTP"
"481","GSS"
"482","PROCR"
"483","NINL"
"484","PABPC1L"
"485","STK4"
"486","RAE1"
"487","MTG2"
"488","ARFGAP1"
"489","EEF1A2"
"490","NDUFAF5"
"491","TRIB3"
"492","PLCB4"
"493","MYL9"
"494","POFUT1"
"495","MANBAL"
"496","IDH3B"
"497","PXMP4"
"498","PIGU"
"499","APMAP"
"500","ZNF516"
"501","ADNP2"
"502","RBFA"
"503","VAPA"
"504","METTL4"
"505","MYL12A"
"506","CEP76"
"507","RBBP8"
"508","STS"
"509","TBL1X"
"510","POLA1"
"511","PRPS2"
"512","SRPX"
"513","STAG2"
"514","ATP11C"
"515","PLS3"
"516","ELF4"
"517","EMD"
"518","TAZ"
"519","CD99L2"
"520","KLHL4"
"521","PIN4"
"522","RBM3"
"523","PBDC1"
"524","NALCN"
"525","CAB39L"
"526","KLF5"
"527","PARP4"
"528","SUPT20H"
"529","MRPS31"
"530","SLC25A15"
"531","DHRS12"
"532","TRADD"
"533","HSF4"
"534","NUTF2"
"535","CENPT"
"536","POLR2C"
"537","ZNF821"
"538","USB1"
"539","CCDC113"
"540","PLA2G15"
"541","CMC2"
"542","HCFC1R1"
"543","MLYCD"
"544","TAF1C"
"545","COTL1"
"546","CRISPLD2"
"547","ABCC1"
"548","MTHFSD"
"549","ANTKMT"
"550","SLC7A5"
"551","METRN"
"552","FBXO31"
"553","STUB1"
"554","NUBP1"
"555","UBFD1"
"556","HMOX2"
"557","SALL1"
"558","XYLT1"
"559","PYCARD"
"560","CDIPT"
"561","BCKDK"
"562","LACTB"
"563","TRIP4"
"564","VPS18"
"565","MYEF2"
"566","CSPP1"
"567","TRIM35"
"568","ZFAND1"
"569","FZD3"
"570","RIPK2"
"571","DECR1"
"572","LAPTM4B"
"573","PLAT"
"574","EIF3E"
"575","EMC2"
"576","NDRG1"
"577","TRPS1"
"578","CHRAC1"
"579","UBR5"
"580","GSDMD"
"581","TSTA3"
"582","MTMR9"
"583","UBXN8"
"584","ERICH1"
"585","ARHGEF10"
"586","BNIP3L"
"587","ECH1"
"588","HNRNPL"
"589","NFKBIB"
"590","PIH1D1"
"591","AMH"
"592","TBC1D17"
"593","MED25"
"594","VRK3"
"595","FAM32A"
"596","OLFM2"
"597","ANKRD27"
"598","FBL"
"599","GPI"
"600","EBI3"
"601","APLP1"
"602","CACTIN"
"603","DMAC2"
"604","PLIN3"
"605","NOP53"
"606","ETFB"
"607","NAPA"
"608","MEGF8"
"609","CARD8"
"610","LIG1"
"611","PLA2G4C"
"612","TMEM205"
"613","PLPPR2"
"614","PLEKHA4"
"615","WDR83OS"
"616","DNASE2"
"617","ARRDC2"
"618","ELL"
"619","TMEM147"
"620","TMEM59L"
"621","KXD1"
"622","SIPA1L3"
"623","CDK6"
"624","TFPI2"
"625","NAMPT"
"626","HBP1"
"627","PTN"
"628","MPP6"
"629","ADAP1"
"630","LMBR1"
"631","BRAT1"
"632","TSPAN12"
"633","FKBP14"
"634","NOD1"
"635","GARS1"
"636","MINDY4"
"637","HSPB1"
"638","AIMP2"
"639","MOSPD3"
"640","SERPINE1"
"641","AP1S1"
"642","PHF14"
"643","EZH2"
"644","RARRES2"
"645","AHR"
"646","GLI3"
"647","TMEM248"
"648","PRKAG2"
"649","POLD2"
"650","TBL2"
"651","LIMK1"
"652","SPATA6L"
"653","SPIN1"
"654","MEGF9"
"655","TRIM14"
"656","TLE4"
"657","PTGR1"
"658","DNM1"
"659","KANK1"
"660","FUBP3"
"661","CREB3"
"662","MPDZ"
"663","GLIS3"
"664","SETX"
"665","PTGDS"
"666","UBE2R2"
"667","ABHD17B"
"668","EXOSC3"
"669","PHYH"
"670","RAB11FIP2"
"671","CXCL12"
"672","MAPK8"
"673","ATE1"
"674","NSMCE4A"
"675","UNC5B"
"676","VSIR"
"677","PPP3CB"
"678","CCSER2"
"679","ACTA2"
"680","KAZALD1"
"681","LARP4B"
"682","GTPBP4"
"683","SH3PXD2A"
"684","GLRX3"
"685","SHOC2"
"686","CCNY"
"687","ZMIZ1"
"688","PPIF"
"689","PBLD"
"690","TSPAN14"
"691","NUFIP2"
"692","SEPTIN4"
"693","KPNB1"
"694","RECQL5"
"695","PIGL"
"696","GALK1"
"697","INTS2"
"698","HOXB6"
"699","ENO3"
"700","GOSR1"
"701","UTP6"
"702","CCL2"
"703","EZH1"
"704","HDAC5"
"705","ABCC3"
"706","EFTUD2"
"707","FAM20A"
"708","DHRS7B"
"709","TNFAIP1"
"710","TMEM97"
"711","ALDOC"
"712","USP46"
"713","PF4V1"
"714","NFKB1"
"715","MANBA"
"716","ELF2"
"717","INPP4B"
"718","CPE"
"719","GRPEL1"
"720","FRG1"
"721","AADAT"
"722","TBC1D19"
"723","GLRB"
"724","BST1"
"725","RAPGEF2"
"726","KLF3"
"727","UGDH"
"728","CCDC34"
"729","ZBTB16"
"730","ELP4"
"731","VWA5A"
"732","DNAJC4"
"733","SIAE"
"734","ATG2A"
"735","EHD1"
"736","DCPS"
"737","FOXRED1"
"738","PPP6R3"
"739","CCND1"
"740","CCDC86"
"741","ARHGEF17"
"742","FBXO3"
"743","SLC15A3"
"744","MDK"
"745","MADD"
"746","PTPMT1"
"747","CARS1"
"748","SLC35F2"
"749","SOX6"
"750","EXPH5"
"751","HPS5"
"752","PSMD9"
"753","P3H3"
"754","CLEC2B"
"755","CORO1C"
"756","MVK"
"757","ATP5F1B"
"758","BCL7A"
"759","ACSS3"
"760","PPM1H"
"761","WNT5B"
"762","ACAD10"
"763","ALDH2"
"764","ARHGDIB"
"765","SLC38A1"
"766","C12orf49"
"767","RFC5"
"768","STX2"
"769","ENO2"
"770","LPCAT3"
"771","NT5DC3"
"772","PRKAB1"
"773","FGFR1OP2"
"774","COL12A1"
"775","PAK1IP1"
"776","ASF1A"
"777","MAN1A1"
"778","TPD52L1"
"779","UST"
"780","ULBP1"
"781","MAPK14"
"782","STK38"
"783","RBM24"
"784","CAP2"
"785","GPR63"
"786","E2F3"
"787","ALDH5A1"
"788","SNX3"
"789","TRIM38"
"790","ZBTB24"
"791","PERP"
"792","HECA"
"793","PHACTR2"
"794","CUTA"
"795","MDFI"
"796","TFEB"
"797","CCND3"
"798","PTK7"
"799","CUL9"
"800","DNPH1"
"801","DUSP22"
"802","GMDS"
"803","VEGFA"
"804","PRPF4B"
"805","PCDHB2"
"806","SEMA5A"
"807","NME5"
"808","MRPS27"
"809","HBEGF"
"810","TMCO6"
"811","IK"
"812","CERT1"
"813","FAF2"
"814","CLK4"
"815","THG1L"
"816","LNPEP"
"817","RAD1"
"818","SLC12A7"
"819","RAD50"
"820","GNPDA1"
"821","NUP155"
"822","FGF1"
"823","LIFR"
"824","TRAPPC13"
"825","ERGIC1"
"826","BNIP1"
"827","STC2"
"828","DBN1"
"829","TIMMDC1"
"830","FAM162A"
"831","OGG1"
"832","CEP70"
"833","TFDP2"
"834","PRKAR2A"
"835","ECT2"
"836","C3orf14"
"837","FXR1"
"838","CBLB"
"839","GNB4"
"840","IQCG"
"841","NCBP2"
"842","SLC41A3"
"843","PLXNA1"
"844","ABTB1"
"845","PODXL2"
"846","SCAP"
"847","PLSCR4"
"848","HEMK1"
"849","MAPKAPK3"
"850","ACVR2B"
"851","COMMD2"
"852","RRP9"
"853","ABHD14B"
"854","EIF1B"
"855","KLHL24"
"856","SSR3"
"857","NEK4"
"858","SLC4A3"
"859","EEF1B2"
"860","ADAM23"
"861","DGUOK"
"862","MOB1A"
"863","KANSL3"
"864","FAHD2A"
"865","STEAP3"
"866","TP53I3"
"867","ACVR1"
"868","FNDC4"
"869","ITGA4"
"870","PCSK4"
"871","GCA"
"872","EVA1A"
"873","EFEMP1"
"874","FN1"
"875","STAT1"
"876","GLS"
"877","IGFBP2"
"878","EFHD1"
"879","CHST10"
"880","IL1R1"
"881","MLPH"
"882","UXS1"
"883","STK16"
"884","PPP1R7"
"885","DCAF17"
"886","RMDN2"
"887","DLX2"
"888","DARS1"
"889","TRAK2"
"890","MSH6"
"891","PLEKHA3"
"892","DHCR24"
"893","LRRC42"
"894","MRPL37"
"895","STXBP3"
"896","MECR"
"897","WDR77"
"898","HDAC1"
"899","SCAMP3"
"900","TRIM62"
"901","SFPQ"
"902","ARHGEF2"
"903","SRM"
"904","C1orf21"
"905","SWT1"
"906","LEPR"
"907","IVNS1ABP"
"908","SMG7"
"909","GADD45A"
"910","RGS2"
"911","CD58"
"912","MRPS15"
"913","GNPAT"
"914","TSNAX"
"915","RRAGC"
"916","AKT3"
"917","ST6GALNAC5"
"918","MFAP2"
"919","KDM5B"
"920","RGS4"
"921","GBP1"
"922","HMGCL"
"923","GALE"
"924","P3H1"
"925","SLC2A1"
"926","BLZF1"
"927","F3"
"928","DARS2"
"929","UTP25"
"930","RCOR3"
"931","STMN1"
"932","NSL1"
"933","RCN2"
"934","CTSD"
"935","STAG1"
"936","STK11"
"937","DDX59"
"938","ATF6"
"939","B4GALT6"
"940","C1orf54"
"941","HMGN3"
"942","PHF3"
"943","TNFAIP3"
"944","AKAP7"
"945","RNF146"
"946","CCN2"
"947","MED28"
"948","MYL12B"
"949","FOXO3"
"950","RAB3GAP2"
"951","KLF12"
"952","HS1BP3"
"953","NDUFB3"
"954","UBE2B"
"955","KLF9"
"956","C1orf198"
"957","CTNNAL1"
"958","TRIM32"
"959","C19orf25"
"960","FCF1"
"961","IFI27L2"
"962","NEK9"
"963","NPC2"
"964","DNAL1"
"965","LTBP2"
"966","DLST"
"967","ALDH6A1"
"968","YPEL5"
"969","BCL11A"
"970","IFIT3"
"971","CUTC"
"972","PYROXD2"
"973","TCTN3"
"974","AVPI1"
"975","GOT1"
"976","HOXB5"
"977","HOXB3"
"978","RCL1"
"979","NUP43"
"980","MTHFD1L"
"981","CYSTM1"
"982","CENPL"
"983","SNX19"
"984","KIAA1217"
"985","CCDC77"
"986","DNAJC15"
"987","PROSER1"
"988","UFM1"
"989","GLT8D2"
"990","MTERF2"
"991","NFYB"
"992","WASHC3"
"993","TNFRSF10B"
"994","PDLIM2"
"995","AKAP1"
"996","COIL"
"997","TRIM25"
"998","FAM117A"
"999","PSPC1"
"1000","A1BG"
"1001","ZNF211"
"1002","RNF2"
"1003","SEC22A"
"1004","PILRB"
"1005","TBC1D15"
"1006","ADGRB2"
"1007","POLR3GL"
"1008","PIK3CA"
"1009","TMEM54"
"1010","LRIF1"
"1011","CLCC1"
"1012","MTIF3"
"1013","RASL11A"
"1014","MTERF4"
"1015","MRPS2"
"1016","ANXA11"
"1017","SHLD2"
"1018","TRMT13"
"1019","CCDC18"
"1020","SLC66A2"
"1021","HERPUD2"
"1022","HNRNPA2B1"
"1023","INHBA"
"1024","TWIST1"
"1025","SLC25A51"
"1026","ACO1"
"1027","KIAA1549"
"1028","CALD1"
"1029","SRGN"
"1030","CHST3"
"1031","BICC1"
"1032","EGR2"
"1033","P4HA1"
"1034","SLC25A16"
"1035","VPS26A"
"1036","RBM19"
"1037","HVCN1"
"1038","RNF11"
"1039","SSPN"
"1040","TRIR"
"1041","WDR83"
"1042","NLN"
"1043","CDK2"
"1044","SMUG1"
"1045","RAB9A"
"1046","METTL8"
"1047","LPGAT1"
"1048","EXOSC9"
"1049","B9D2"
"1050","COQ8B"
"1051","RAB38"
"1052","MXD4"
"1053","CKS2"
"1054","CHPF"
"1055","DNPEP"
"1056","SLC12A4"
"1057","ENKD1"
"1058","WFDC3"
"1059","TTPAL"
"1060","NCOA3"
"1061","PMEPA1"
"1062","BCAS4"
"1063","NEURL2"
"1064","MTRR"
"1065","IQSEC2"
"1066","MCEE"
"1067","TRERF1"
"1068","BTN2A2"
"1069","SIRT5"
"1070","NQO2"
"1071","OARD1"
"1072","H2BC11"
"1073","CDKN1A"
"1074","GLO1"
"1075","SSR1"
"1076","LRRFIP1"
"1077","EMC3"
"1078","BBS2"
"1079","MT2A"
"1080","ABCC4"
"1081","DMAC2L"
"1082","SOX9"
"1083","HS3ST3B1"
"1084","GGA3"
"1085","NUP85"
"1086","NT5C"
"1087","MSTO1"
"1088","DDX31"
"1089","SLC2A4RG"
"1090","POLR1B"
"1091","SLC25A23"
"1092","GTF2F1"
"1093","RTN2"
"1094","VASP"
"1095","RBCK1"
"1096","TMX4"
"1097","NRSN2"
"1098","BMP2"
"1099","DSTN"
"1100","MRPS26"
"1101","NECAB3"
"1102","MMP24OS"
"1103","AMOT"
"1104","HECTD3"
"1105","LRFN3"
"1106","UBA2"
"1107","PRDX5"
"1108","IRF3"
"1109","STAT5A"
"1110","AHDC1"
"1111","IFI6"
"1112","UXT"
"1113","ATG14"
"1114","SIX1"
"1115","RHOJ"
"1116","ZBTB1"
"1117","PLEKHG3"
"1118","ARMCX1"
"1119","ZC4H2"
"1120","INTS11"
"1121","HIVEP3"
"1122","COX7C"
"1123","RAB3IP"
"1124","IDUA"
"1125","FGFRL1"
"1126","AAMP"
"1127","GNG11"
"1128","SEM1"
"1129","POR"
"1130","STYXL1"
"1131","GNAI1"
"1132","ZFP36"
"1133","RASL11B"
"1134","ADM2"
"1135","ASPHD2"
"1136","YWHAH"
"1137","A4GALT"
"1138","TPST2"
"1139","MPST"
"1140","TST"
"1141","LIF"
"1142","KRT17"
"1143","EMC4"
"1144","LSM8"
"1145","VGF"
"1146","MKLN1"
"1147","FLNC"
"1148","CALU"
"1149","CCDC136"
"1150","LRRC17"
"1151","MRPS12"
"1152","MYO1B"
"1153","MTX2"
"1154","ORMDL1"
"1155","EIF2AK4"
"1156","ICE2"
"1157","MINDY2"
"1158","CHAC1"
"1159","VPS13C"
"1160","LOXL1"
"1161","ANAPC13"
"1162","PALLD"
"1163","DCTD"
"1164","USP6"
"1165","CD68"
"1166","PHF20L1"
"1167","MTUS1"
"1168","BCL2L2"
"1169","AJUBA"
"1170","DTD2"
"1171","MIS18BP1"
"1172","REEP5"
"1173","RHBDF2"
"1174","TTI2"
"1175","CDKN1C"
"1176","PLPPR3"
"1177","GAMT"
"1178","ECSIT"
"1179","CNN1"
"1180","CDC16"
"1181","FAM98C"
"1182","BST2"
"1183","SLC27A1"
"1184","AFDN"
"1185","ACTN4"
"1186","ARPC1B"
"1187","PXDN"
"1188","GDF15"
"1189","HELZ2"
"1190","LSP1"
"1191","PAK4"
"1192","CEP85"
"1193","YIPF2"
"1194","SESN2"
"1195","MED18"
"1196","SHFL"
"1197","SLC6A8"
"1198","PLXNA3"
"1199","ZNF331"
"1200","SLC35D2"
"1201","ULBP2"
"1202","AKAP12"
"1203","SYNE1"
"1204","EDA2R"
"1205","EMC8"
"1206","SH3BGRL"
"1207","PRR7"
"1208","NFATC1"
"1209","CAP1"
"1210","HAUS8"
"1211","SH3BP5"
"1212","HACL1"
"1213","RFTN1"
"1214","PDLIM4"
"1215","VPS25"
"1216","NDFIP1"
"1217","PPFIA1"
"1218","TRAF7"
"1219","NPHP4"
"1220","MAP1B"
"1221","ZCCHC9"
"1222","RARA"
"1223","CHD1L"
"1224","PEX11B"
"1225","PIAS3"
"1226","PDHA1"
"1227","MCCC2"
"1228","RHPN2"
"1229","C19orf12"
"1230","FAAP24"
"1231","GCH1"
"1232","LGALS3"
"1233","PODNL1"
"1234","MATN3"
"1235","PPARG"
"1236","ENOSF1"
"1237","EFR3A"
"1238","PTPRE"
"1239","CLUH"
"1240","TMEM128"
"1241","POPDC3"
"1242","WBP2"
"1243","H3-3B"
"1244","TRIM47"
"1245","REEP2"
"1246","PCBD2"
"1247","TERF2"
"1248","MTSS2"
"1249","POLR3F"
"1250","DAP3"
"1251","SYT11"
"1252","TOE1"
"1253","ZSWIM3"
"1254","RBM38"
"1255","AP3B1"
"1256","ZBED3"
"1257","CPLANE2"
"1258","WASF3"
"1259","MPRIP"
"1260","SLC41A1"
"1261","POSTN"
"1262","TPT1"
"1263","RFC3"
"1264","TCEAL4"
"1265","BEX1"
"1266","EPHB2"
"1267","PLAAT4"
"1268","GSTT2B"
"1269","C1QTNF6"
"1270","KRBA1"
"1271","BTG1"
"1272","C12orf29"
"1273","IPO8"
"1274","LARS1"
"1275","CCDC59"
"1276","MICAL2"
"1277","RRAS2"
"1278","HSD17B4"
"1279","DGLUCY"
"1280","LOXL2"
"1281","CTIF"
"1282","MBD2"
"1283","IRAK2"
"1284","CAMK1"
"1285","VHL"
"1286","ARL8B"
"1287","MEIS2"
"1288","GSTM3"
"1289","PTGFRN"
"1290","LAMTOR5"
"1291","TRIM45"
"1292","TMEM106C"
"1293","IL6ST"
"1294","TIMM17A"
"1295","NARS1"
"1296","ANKRD16"
"1297","ECHDC3"
"1298","CCNH"
"1299","TMEM241"
"1300","KCTD1"
"1301","EMP1"
"1302","SOX5"
"1303","KLRD1"
"1304","DDB2"
"1305","RAB33A"
"1306","SPOCD1"
"1307","GNL2"
"1308","AGO4"
"1309","BTF3L4"
"1310","FHOD3"
"1311","TPGS2"
"1312","PDGFRA"
"1313","GGACT"
"1314","COL4A2"
"1315","UBAC2"
"1316","POGLUT2"
"1317","STT3A"
"1318","NREP"
"1319","ANXA1"
"1320","CTSL"
"1321","CEMIP2"
"1322","PSAT1"
"1323","FBXO21"
"1324","RNFT2"
"1325","P2RX4"
"1326","TRAFD1"
"1327","SRPK2"
"1328","ANKRD6"
"1329","CEP162"
"1330","SNX14"
"1331","NT5E"
"1332","LCA5"
"1333","MAP3K7"
"1334","NAT10"
"1335","ATP5MC2"
"1336","PAN2"
"1337","ZC3H10"
"1338","HNRNPA1"
"1339","LTV1"
"1340","AHI1"
"1341","SMPD2"
"1342","RAB11FIP5"
"1343","SMYD5"
"1344","DYSF"
"1345","KCNMB4"
"1346","KIAA0513"
"1347","FBXL8"
"1348","PCNX2"
"1349","KCNK1"
"1350","URB2"
"1351","COG2"
"1352","ABCB10"
"1353","GLUL"
"1354","STX6"
"1355","RNASEL"
"1356","NIBAN1"
"1357","PIGC"
"1358","TMBIM1"
"1359","CAB39"
"1360","REV1"
"1361","TSGA10"
"1362","MFSD9"
"1363","MRPS9"
"1364","ISCU"
"1365","ALDH1L2"
"1366","CKAP4"
"1367","FLNB"
"1368","NEK3"
"1369","THSD1"
"1370","BORA"
"1371","LRCH1"
"1372","PHF11"
"1373","LMO7"
"1374","RCBTB2"
"1375","TNS3"
"1376","IGF2BP3"
"1377","GPNMB"
"1378","NUP42"
"1379","ZDHHC4"
"1380","BZW2"
"1381","HUS1"
"1382","TTYH3"
