"","x"
"2943","CASP4"
"2944","AP2A1"
"2945","FUT11"
"2946","LAGE3"
"2947","WDR5B"
"2948","WDR45"
"2949","ZSCAN26"
"2950","ARRDC1"
"2951","PGAP1"
"2952","SRC"
"2953","ZNF682"
"2954","PCNX3"
"2955","ABCB8"
"2956","NOL4L"
"2957","SLC22A4"
"2958","GTF2E2"
"2959","SYNGAP1"
"2960","FITM2"
"2961","ZNF655"
"2962","UAP1L1"
"2963","ZNF675"
"2964","HTT"
"2965","VEPH1"
"2966","SLC2A10"
"2967","SIPA1L1"
"2968","TTC30A"
"2969","PIGN"
"2970","HHLA3"
"2971","BCO2"
"2972","ENTPD6"
"2973","CPLANE1"
"2974","ZNF841"
"2975","MFAP5"
"2976","EOLA1"
"2977","CDC42SE1"
"2978","PDCD1LG2"
"2979","SPTAN1"
"2980","NMB"
"2981","FAM114A1"
"2982","ZNF81"
"2983","ATAD3A"
"2984","ZNF44"
"2985","GPAA1"
"2986","MYO1C"
"2987","MEIG1"
"2988","ADH5"
"2989","ZNF677"
"2990","PLCG2"
"2991","ZNF71"
"2992","MPZL1"
"2993","MBP"
"2994","IRAK4"
"2995","MRPL42"
"2996","ENTPD7"
"2997","ZNF667"
"2998","GRK6"
"2999","HIBCH"
"3000","ZNF544"
"3001","TMEM229B"
"3002","SOWAHC"
"3003","ZNF770"
"3004","HMGN5"
"3005","MAN1A2"
"3006","SVIP"
"3007","ZNF334"
"3008","HSD17B11"
"3009","FKBP1C"
"3010","TMEM116"
"3011","ZNF813"
"3012","GFPT1"
"3013","TCAF1"
"3014","ZNF480"
"3015","ZNF587"
"3016","TPM2"
"3017","ZNF808"
"3018","ATL1"
"3019","ZNF789"
"3020","BAZ1A"
"3021","NCOA6"
"3022","STK39"
"3023","TUSC1"
"3024","CEP290"
"3025","ANKRD13B"
"3026","ECI2"
"3027","UNC13B"
"3028","LDB1"
"3029","APCDD1L"
"3030","CNOT7"
"3031","ALPK2"
"3032","LRIG2"
"3033","PNP"
"3034","CHAMP1"
"3035","HMGN2"
"3036","ZNF277"
"3037","KTI12"
"3038","CES1"
"3039","RUSC2"
"3040","FICD"
"3041","OSTC"
"3042","TSEN15"
"3043","LTN1"
"3044","GRK5"
"3045","DCAF12"
"3046","SHISA4"
"3047","TOP1"
"3048","C1orf174"
"3049","SPOUT1"
"3050","APRT"
