"","cell.subset","gene","logFC","FDR"
"46","Time 1","CACNB3",-0.723856633073277,0.00707165185774465
"47","Time 1","CADM1",-2.86311978979957,0.00249336486731953
"48","Time 1","CAND1",-0.546109687234048,0.00271207414239799
"49","Time 1","CAPN2",1.01934618785298,0.00907565628023986
"50","Time 1","CAPZA2",0.526757106817006,0.00779416639264008
"51","Time 1","CCDC106",1.10047556044556,0.0023582120227975
"52","Time 1","CCDC117",-0.969922450181205,0.000953346842187331
"53","Time 1","CCDC97",-0.520129674571694,0.00537227496930263
"54","Time 1","CCL2",5.29450458913221,0.00129242897319752
"55","Time 1","CCNT1",-0.323962304840627,0.00421564547290421
"56","Time 1","CDC23",-0.359905044850869,0.00494921081268257
"57","Time 1","CDO1",2.81049066764653,0.00832019237263027
"58","Time 1","CEP192",-0.600364741198274,0.00986566992507558
"59","Time 1","CHAMP1",0.7860146304559,0.00957140657733165
"60","Time 1","CHCHD6",1.01139640525783,0.00941453751950392
"61","Time 1","CHST10",-1.09249085393935,0.00606023293139901
"62","Time 1","CIAO1",0.382527413970934,0.00986566992507558
"63","Time 1","CKLF",-1.25178430216733,0.00702589463038656
"64","Time 1","CMIP",1.02599741382976,0.00847101883132698
"65","Time 1","CMTR1",-0.677097981920292,0.00743065809605396
"66","Time 1","CNNM4",-0.793733487434049,0.000579894401831734
"67","Time 1","CNOT6L",-0.83728296784704,0.0081482500666214
"68","Time 1","CNTLN",-1.22919853451822,0.00867815072791466
"69","Time 1","COA4",0.490481335032262,0.00986566992507558
"70","Time 1","COL5A1",-1.45280727226744,0.00616944287652454
"71","Time 1","CRLF1",-2.55700994741161,0.000959300244378087
"72","Time 1","CTSV",-3.8662386052218,0.0021948643240805
"73","Time 1","CTXN1",2.51898870197974,0.00556734895858583
"74","Time 1","CYB561A3",0.728326203659259,0.00721285840656749
"75","Time 1","CYB5D1",-1.04403932053269,0.00932915022386492
"76","Time 1","CYFIP2",1.75231240088665,0.00317547520367199
"77","Time 1","CYHR1",0.843467009986777,0.00242058587389426
"78","Time 1","CYP1B1",-5.94310180864354,0.00280917533490957
"79","Time 1","DALRD3",0.783459817000989,0.00559445679372501
"80","Time 1","DBN1",0.703038118712168,0.00467484590388947
"81","Time 1","DBNL",0.617412572507248,0.00308583126857714
"82","Time 1","DCTD",-0.823597937615416,0.00647958095435003
"83","Time 1","DEDD2",0.783372389994581,0.00409271441339261
"84","Time 1","DENND1B",1.06665819570569,0.00838196304588277
"85","Time 1","DGKE",-0.758042966159963,0.00758728807401315
"86","Time 1","DHCR24",2.32653785488427,0.00516938636138187
"87","Time 1","DHPS",0.93647037785623,0.00218434803367997
"88","Time 1","DNPH1",-0.993360566819938,0.0079777165898794
"89","Time 1","DUSP19",-1.24611410676971,0.00138330748126484
"90","Time 1","DYRK1A",-0.664660650693248,0.00442193862428937
"91","Time 1","EBLN2",-0.880429942320635,0.00675271170710855
"92","Time 1","EEF1A2",-3.95149261468386,0.00755050897980061
"93","Time 1","EFHC1",0.902687496997171,0.00385040999446917
"94","Time 1","EIF2AK4",1.36650472274014,0.00561205127908246
"95","Time 1","ENAH",1.38783476836915,0.00733391479855894
"96","Time 1","ENDOG",-0.627918508863791,0.00990243748429651
"97","Time 1","EPS8L2",3.53021280032182,0.00429854368588591
"98","Time 1","ERBB2",-0.654263985656851,0.00999253746976592
"99","Time 1","ERCC4",0.408879639244366,0.00951760569325485
"100","Time 1","ERICH1",1.3791265273472,0.000139617200835509
"101","Time 1","EVC",1.44639931768014,0.00277422799891131
"102","Time 1","EXD3",1.15936712018942,0.00762705949766932
"103","Time 1","EXOC7",-0.818972701851055,0.00242963535201423
"104","Time 1","F3",-4.43253900958914,0.00990243748429651
"105","Time 1","FAM120C",-1.01401634519677,0.00154495538679348
"106","Time 1","FAM131A",1.05274708577755,0.00212146816386801
"107","Time 1","FAM71E1",-2.26782910864355,0.00936229307075226
"108","Time 1","FAM89B",0.926261604992135,0.00630305936507459
"109","Time 1","FBXO3",1.09767066974507,0.000202676265778696
"110","Time 1","FDXACB1",1.2635302358568,0.000363507625734964
"111","Time 1","FEZ1",2.74141333468811,0.00709939363545295
"112","Time 1","FIS1",0.528444571394246,0.00635162830626134
"113","Time 1","FITM2",-1.2428531279749,0.000361431090845462
"114","Time 1","FLAD1",1.05400321320108,0.00533451133506968
"115","Time 1","FNBP1",-1.12634766737939,0.00317676660422914
"116","Time 1","GAREM2",3.71197729611056,0.00956052946547421
"117","Time 1","GFOD2",0.990970216534414,0.00161968709068107
"118","Time 1","GLI3",-2.2452269826466,0.008241130745646
"119","Time 1","GLUD1",-0.737899964032794,7.847833851022e-05
"120","Time 1","GNAQ",0.893001897578312,0.0076698671677594
"121","Time 1","GNPAT",0.823193120992882,0.00242376203226245
"122","Time 1","GPN2",-0.401055458489086,0.00675821842164331
"123","Time 1","GPR161",1.98594954093817,0.0058805208885955
"124","Time 1","GPR63",-3.28814381645867,0.000922769715405051
"125","Time 1","GTPBP4",0.869646106254261,0.00919999032186556
"126","Time 1","HELQ",-0.486271336773441,0.00225934639045354
"127","Time 1","HELZ2",-1.44198153438112,0.00232754754800484
"128","Time 1","HIBCH",1.12030223817965,0.000897227421948511
"129","Time 1","HIGD1A",0.971514560970987,0.00436142553522206
"130","Time 1","HLCS",-0.943357561203161,0.00732875508418281
"131","Time 1","HMCES",1.12996096658926,0.000211168430605073
"132","Time 1","HOMER1",0.96840639723114,0.00294995018750274
"133","Time 1","HSCB",0.890217654082346,0.00504842988525467
"134","Time 1","HTRA2",0.744587818625894,0.00566145443799405
"135","Time 1","IDH3G",0.421609539419439,0.00623508925868584
"136","Time 1","IKZF2",1.58496980411206,0.00442193862428937
"137","Time 1","IKZF5",-0.586410964525124,0.0099262867731911
"138","Time 1","IL13RA1",-1.48357657132598,0.000958597835778009
"139","Time 1","INTS12",0.489466525410397,0.0040161368413722
"140","Time 1","IRAK3",-4.116173513991,0.00493124509922684
"141","Time 1","IRS1",-2.41298158126776,0.00859317028286742
"142","Time 1","IVD",0.76375211806791,0.00789685611078716
"143","Time 1","KANSL1L",-2.09808046389898,0.00118604607332454
"144","Time 1","KAT14",-1.10772076744853,0.00127181820156822
"145","Time 1","KIAA1143",-0.474761113606783,0.00232466392519555
"146","Time 1","KLC2",0.928395459801661,0.00118604607332454
"147","Time 1","KLF5",-2.31579766307585,0.00597902366463209
"148","Time 1","KRIT1",-0.606766373968409,0.00217015729822909
"149","Time 1","L2HGDH",-1.17902882696303,0.00604478737787559
"150","Time 1","LACTB2",-1.53626386374508,0.0066676979313285
"151","Time 1","LAMTOR4",0.571358821543775,0.00456180347433807
"152","Time 1","LAPTM4B",1.41250621465797,0.00952589938572736
"153","Time 1","LONP1",-1.07907118904781,0.00516197520848834
"154","Time 1","LRRC37B",0.986450496224873,0.00718405473869746
"155","Time 1","LZTFL1",-1.2195441290861,0.0066676979313285
"156","Time 1","MACROH2A2",0.996757580454824,0.0066676979313285
"157","Time 1","MAPKBP1",-0.664350767850281,0.0014750340999122
"158","Time 1","MARCHF5",0.86287003126865,0.00402770897212204
"159","Time 1","MAST2",-0.987445013478963,0.0066676979313285
"160","Time 1","MED12",-1.06432156488703,0.00618398932143222
"161","Time 1","MEMO1",1.06910886660043,0.00139254085348003
"162","Time 1","METTL14",-0.729911718611747,0.00290921713551189
"163","Time 1","METTL6",-0.657005268816645,0.0015331001320195
"164","Time 1","MEX3A",2.83038808676047,0.00640089638275418
"165","Time 1","MFSD12",1.61154896489573,0.00138330748126484
"166","Time 1","MFSD9",-1.17625872291815,0.00114480790193196
"167","Time 1","MGAT4B",1.01369070301309,0.00107886647045677
"168","Time 1","MORF4L1",0.693053134904356,0.000826022773739079
"169","Time 1","MPDZ",-1.11482574388019,0.00698205548415046
"170","Time 1","MRPL10",-0.941042853574063,0.000628204547419935
"171","Time 1","MRPL30",-0.858968893160025,0.00404477413503459
"172","Time 1","MRPS26",-0.797081773466081,0.00955172994040858
"173","Time 1","MTM1",-0.647788616264345,0.00371252520362948
"174","Time 1","MTSS2",-1.91196164826002,0.00120996806112588
"175","Time 1","MTURN",0.946952161774538,0.00632483088715943
"176","Time 1","MUTYH",-0.79326179612003,0.00608023902607746
"177","Time 1","MVB12B",1.28568211457959,0.000272745411250593
"178","Time 1","NAMPT",-2.0104624575413,0.0076698671677594
"179","Time 1","NANP",-0.825862493832722,0.00290921713551189
"180","Time 1","NARF",1.08327556626831,0.00329631422449991
"181","Time 1","NBPF3",-1.45383775330592,0.00352139039258813
"182","Time 1","NCOA5",-0.480086379665848,0.00916331900482256
"183","Time 1","NECTIN3",-1.78655905743957,0.00457289414772567
"184","Time 1","NEK3",1.3731986871671,0.00142457299084307
"185","Time 1","NEK7",1.9741008412012,0.0087911429410531
"186","Time 1","NFATC3",-0.749086315116023,0.00362050609566783
"187","Time 1","NFKB1",-0.862909045092663,0.00254145952843567
"188","Time 1","NKIRAS2",0.788988874982622,0.00504842988525467
"189","Time 1","NMT1",-0.404903760502964,0.00738277499973658
"190","Time 1","NOD1",-3.03861524927299,0.00469011129305411
"191","Time 1","NOP53",-1.07503145690725,0.0055559415088728
"192","Time 1","NPM3",-1.07198185536581,0.00260881799570027
"193","Time 1","NRSN2",0.883135049376896,0.0029293160360079
"194","Time 1","NSA2",-0.961879180266015,0.000240788364109057
"195","Time 1","NUBP2",0.671437105798436,0.00317676660422914
"196","Time 1","NUDT21",-0.890761223031382,0.0055559415088728
"197","Time 1","NUDT8",-1.20522266365592,0.00450131042327672
"198","Time 1","NUTF2",0.79596135845186,0.00736051317304767
"199","Time 1","OGDH",-0.972951343842822,0.00165485321992847
"200","Time 1","OXTR",7.20289464159769,0.000505385948305289
"201","Time 1","P3H4",-0.972161191640258,0.00529077391453053
"202","Time 1","PABPC4",-0.890856523223972,0.0099262867731911
"203","Time 1","PCGF6",-0.503409600774922,0.00555473888876938
"204","Time 1","PCOLCE2",-3.21546837472152,0.00469011129305411
"205","Time 1","PDE4DIP",1.14519340831588,0.00450131042327672
"206","Time 1","PDGFRA",-4.73969937785622,0.00576502588587795
"207","Time 1","PDHB",0.826834085493498,0.00765450445907827
"208","Time 1","PDLIM4",2.11410175801081,0.0027391072530834
"209","Time 1","PEA15",1.62926550272802,0.00629744133300991
"210","Time 1","PEF1",0.424289723092528,0.00829897623976965
"211","Time 1","PFN2",1.20575674522282,0.00986566992507558
"212","Time 1","PHF8",-0.843322379349467,0.00450131042327672
"213","Time 1","PIGG",-0.638152632068989,0.00533451133506968
"214","Time 1","PIGH",-0.659037460016192,0.00337108892265808
"215","Time 1","PIGK",-1.26081653227211,0.00646353633507745
"216","Time 1","PIH1D1",1.16693802749193,0.00143679009798621
"217","Time 1","PIH1D2",-1.18262037078004,0.00659729034442176
"218","Time 1","PIK3C2A",0.582846004309587,0.00986566992507558
"219","Time 1","PLAAT1",3.58592427008617,0.00294607043946243
"220","Time 1","PLAC9",-2.1267467341855,0.00601914056205619
"221","Time 1","PLCG2",3.41009415546032,0.00173306565949167
"222","Time 1","PLK2",2.63143885822303,0.00202996858665012
"223","Time 1","PMM2",-0.733927147662149,0.00355737902553993
"224","Time 1","PODXL2",2.66766645566243,0.00317676660422914
"225","Time 1","POLR3C",0.874952629411347,0.00566145443799405
"226","Time 1","PPP1R7",1.04027301240744,0.0014596472354343
"227","Time 1","PPP2R1A",0.533214183318257,0.00679836885887466
"228","Time 1","PRDX2",1.41183729232268,0.00450131042327672
"229","Time 1","PRKCSH",-0.692116737244821,0.00618398932143222
"230","Time 1","PRMT6",-0.456799360253814,0.00246600358176348
"231","Time 1","PROCA1",-1.19488830527208,0.00939637891885004
"232","Time 1","PRRC2A",-0.738224667299437,0.00477694937658338
"233","Time 1","PRRX2",-4.78971552496124,0.00648629937131961
"234","Time 1","PRXL2B",0.945716071428119,0.00416601732291143
"235","Time 1","PSMB7",0.798978624200067,0.00140900149146424
"236","Time 1","PSMD2",1.00892823669579,0.00803668240145992
"237","Time 1","PSMD9",1.04891936567543,0.000558040653876477
"238","Time 1","PTGES2",0.713458916163668,0.0061708256724063
"239","Time 1","PTN",-3.18003117654072,0.00298894652380197
"240","Time 1","PTPN2",-1.07838306260896,0.00137842169732792
"241","Time 1","PXDC1",1.56764774503945,0.00755050897980061
"242","Time 1","PXMP4",-1.70856529443192,0.00557039024649259
"243","Time 1","RAB15",-1.41487991151039,0.00186244343755153
"244","Time 1","RAB3IL1",-1.69569568536496,0.00345659717949045
"245","Time 1","RAB40C",0.661658933895669,0.00317676660422914
"246","Time 1","RASSF7",2.12277694642393,0.0022383500954778
"247","Time 1","RECQL5",-1.01909954951776,0.00494921081268257
"248","Time 1","REEP2",2.57186721478572,0.00714047249538004
"249","Time 1","RGS5",4.2225189945169,0.00442193862428937
"250","Time 1","RHOC",1.5339151896813,0.00501633271237925
"251","Time 1","RITA1",0.93145326088197,0.00469011129305411
"252","Time 1","RNASEH2C",-0.628139557931357,0.0076698671677594
"253","Time 1","RNF213",-1.26795680684359,0.00212146816386801
"254","Time 1","RNFT1",-0.821957769424467,0.00442193862428937
"255","Time 1","RSKR",0.577934149537027,0.00317676660422914
"256","Time 1","SAMD10",1.90902196663679,0.00509458874494309
"257","Time 1","SELENOI",-0.779703259533771,0.0066676979313285
"258","Time 1","SETD1A",-0.545353216384245,0.00808601854443379
"259","Time 1","SETD6",0.786776511779247,0.00755050897980061
"260","Time 1","SFXN4",1.13247991544429,0.00532024342965494
"261","Time 1","SH3BGRL3",1.2876790362748,0.000290692090948137
"262","Time 1","SH3BP5L",1.17561246681923,0.00199663354210113
"263","Time 1","SHC3",5.20842657343342,0.00685289270632039
"264","Time 1","SIKE1",-0.387261233447737,0.00698205548415046
"265","Time 1","SIRT1",-0.476108170874405,0.0066676979313285
"266","Time 1","SLC16A3",3.49769816437015,0.00076694563212105
"267","Time 1","SLC22A15",-1.98580287935051,0.000646433781759845
"268","Time 1","SLC25A23",1.54007575622671,0.00566390374253643
"269","Time 1","SLC25A4",2.09823151595033,0.00852005810207204
"270","Time 1","SLC27A1",1.01375872001583,0.000883879746366294
"271","Time 1","SLC9A8",-0.846396206586895,0.00638094355414944
"272","Time 1","SMDT1",-0.830548140635253,0.00366253693605496
"273","Time 1","SMIM1",2.39065825487068,0.00889433269612739
"274","Time 1","SND1",-0.653359237398945,0.00457289414772567
"275","Time 1","SNX16",1.78585207465473,0.000706260258961099
"276","Time 1","SNX30",-0.982930252910115,0.00431337251677432
"277","Time 1","SOBP",-3.43091342339292,0.0066676979313285
"278","Time 1","SOCS2",2.82838608737416,0.009737753813206
"279","Time 1","SPATA13",-1.59380276366015,0.00469011129305411
"280","Time 1","SRD5A1",0.857331247002473,0.00242963535201423
"281","Time 1","SSBP3",-1.35355327546974,0.00928453269622244
"282","Time 1","STXBP5",-1.75222875732677,0.00430455498226679
"283","Time 1","SYNE1",1.04387379428545,0.00403724937979337
"284","Time 1","SYVN1",-0.533834451440873,0.0067491446188738
"285","Time 1","TAF1C",-1.00246091260466,0.00698205548415046
"286","Time 1","TAF1D",-0.527801178688841,0.00832019237263027
"287","Time 1","TAGLN2",1.70891231371446,0.00900958621196084
"288","Time 1","TAZ",-0.568191390516529,0.00199663354210113
"289","Time 1","TBL2",-0.425661710827327,0.00175180175692839
"290","Time 1","TCAF1",1.51496823777346,0.00143326779676096
"291","Time 1","TCEAL3",1.36050952696757,0.00594561567627133
"292","Time 1","TCTN2",-1.08706190531712,0.00442193862428937
"293","Time 1","TFG",0.593339157988325,0.00468587887264472
"294","Time 1","THG1L",-1.30984470161653,0.00480166740752757
"295","Time 1","THTPA",-1.04256623351085,0.00501633271237925
"296","Time 1","TIRAP",-1.25121629563486,0.00199804791277313
"297","Time 1","TLE5",0.736129950536946,0.00738992656454898
"298","Time 1","TM2D2",1.02826935205506,0.00865997527622351
"299","Time 1","TM9SF4",-0.747096999535196,0.00469011129305411
"300","Time 1","TMCC2",1.93649577735184,0.00724653629268415
"301","Time 1","TMED8",-0.902981329602507,0.00222925314733166
"302","Time 1","TMEM120B",-0.592588805415692,0.00761040832094238
"303","Time 1","TMEM161B",-0.877088590179164,0.00218239019174028
"304","Time 1","TMEM171",-3.35590381168032,0.0014596472354343
"305","Time 1","TMEM182",-1.3950388488985,0.00756495067016819
"306","Time 1","TMEM184C",-0.777715982384056,0.000940694567059406
"307","Time 1","TMEM201",-0.780294266460739,0.00467196774033031
"308","Time 1","TMEM97",-1.72772334779394,0.00876637612142545
"309","Time 1","TNFRSF21",4.05543347983764,0.0040161368413722
"310","Time 1","TOM1L1",1.28107168856602,0.00507430595849261
"311","Time 1","TRAF4",1.21044642318553,0.00295627964574016
"312","Time 1","TRHDE",4.29344887070642,0.00708064022466702
"313","Time 1","TRIM14",-1.4980696812387,0.00226497302439718
"314","Time 1","TRIM56",-1.02353763659834,0.00618398932143222
"315","Time 1","TRIM69",-1.98874193727055,0.00845443093895785
"316","Time 1","TRIP6",0.964099456708314,0.00212146816386801
"317","Time 1","TRPT1",1.45648260472901,0.0029293160360079
"318","Time 1","TSGA10",-1.47403574196608,0.00154291281774471
"319","Time 1","TSPAN14",1.5779964400438,0.00421564547290421
"320","Time 1","TSTA3",0.85236249658078,0.00362050609566783
"321","Time 1","UBN2",-0.927592488229349,0.00828726100816827
"322","Time 1","UFD1",1.01835276273237,0.0010824079367348
"323","Time 1","UGGT1",-0.599344921499592,0.00924745175439748
"324","Time 1","UHRF1BP1L",-0.60273126904807,0.00736051317304767
"325","Time 1","UIMC1",-0.494815532186438,0.00226634244252018
"326","Time 1","UNK",-0.375236301869713,0.00558017925271176
"327","Time 1","UTP25",1.46944238953206,0.00971062137432031
"328","Time 1","VAMP2",1.73262676781178,0.0061708256724063
"329","Time 1","VGF",-2.24346485403111,0.000628204547419935
"330","Time 1","VHL",-0.494586771158224,0.0021989670808422
"331","Time 1","VPS28",0.663866957485045,0.00698205548415046
"332","Time 1","VPS8",-0.711286914894459,0.00999818008604977
"333","Time 1","VSIG10",1.88795814729507,0.00297735007461315
"334","Time 1","VTI1A",-0.662186878838365,0.00346476062275919
"335","Time 1","WASF3",1.94350231139557,0.00582733214217157
"336","Time 1","WDR20",0.350902361724206,0.00675821842164331
"337","Time 1","WDR24",-0.511419830823428,0.00668689113788216
"338","Time 1","WDR25",0.751307508344487,0.00789851685883727
"339","Time 1","WDR36",-0.945278197771171,0.00973540911003873
"340","Time 1","WDR45",-0.609919119779529,0.00755050897980061
"341","Time 1","WDR77",0.945026814148013,0.00487558065147474
"342","Time 1","WIZ",0.546260697795141,0.00294995018750274
"343","Time 1","WNT3",2.65085422788406,0.00144481677620323
"344","Time 1","WNT5B",4.44791221739224,0.00958500532358463
"345","Time 1","YBEY",-0.721143639802026,0.00986566992507558
"346","Time 1","YTHDC2",-0.680951289874675,0.00164459804784055
"347","Time 1","ZC2HC1A",1.4567669591253,0.00901764566696977
"348","Time 1","ZC4H2",1.17351507745206,0.0066676979313285
"349","Time 1","ZCCHC9",-1.26316102818379,0.00107214049373172
"350","Time 1","ZCRB1",1.15662735813974,0.00986566992507558
"351","Time 1","ZDHHC2",1.1195176763227,0.0076698671677594
"352","Time 1","ZFP69B",1.08686231686196,0.00329631422449991
"353","Time 1","ZNF185",4.0215681310799,0.00427652340590658
"354","Time 1","ZNF334",-1.42931840534462,0.00588032356187258
"355","Time 1","ZNF362",0.463062326122064,0.00924644508629902
"356","Time 1","ZNF43",3.17288511582254,0.00900958621196084
"357","Time 1","ZNF579",0.965707594398101,0.0061708256724063
"358","Time 1","ZNF655",-0.470674100000609,0.00802180090189831
"359","Time 1","ZNF692",0.777278943850116,0.00703796905081615
"360","Time 1","ZNF701",-1.30228764564988,0.000706260258961099
"361","Time 1","ZNF75D",-1.03775976001911,0.00395936086695364
"362","Time 1","ZNF761",-1.48803330078401,0.00751920424375643
"363","Time 1","ZNF784",-0.778907052128573,0.00557654876156952
"364","Time 1","ZNF814",1.25281091918724,0.00641983506018317
"365","Time 1","ZNF816-ZNF321P",-1.38686187354177,0.00347727198924968
"366","Time 1","ZNF845",-0.7129341438607,0.00907565628023986
"367","Time 1","ZNHIT3",1.03263886180956,0.00755050897980061
"368","Time 1","ZSCAN2",2.09019542307711,0.000101805042353914
"369","Time 1","ZSCAN22",-0.688098963390384,0.00144481677620323
